# Provenance:
#   Script: /media/drn2/External/TARA-Oceans/MANUSCRIPT/.wt_ralph58/task2/scripts/pnps_analysis/finalize_pfam_status_20260530_211500.py
#   Source 1: UniProt REST API — all C. reinhardtii proteins (organism_id:3055)
#   Source 2: Ensembl Plants BioMart — creinhardtii_eg_gene, Pfam attribute
#   Source 3: NCBI RefSeq GFF3 — GCF_000002595.2 (gene existence via Phytozome Dbxref)
#   DS3: Flowers et al. 2015 tpc00492 SupplementalDS3 (doi:10.5061/dryad.1n0g6)
#   Date: 2026-05-30 20:43:48
#   Method: Merged UniProt Pfam + Ensembl BioMart Pfam + NCBI GFF3 cross-reference
#
#   Classification:
#     has_pfam=1: gene has >=1 Pfam domain in UniProt and/or BioMart
#     has_pfam=0: gene found in databases but no Pfam domain annotated
#     has_pfam=-1: gene uses old JGI v5.0 ID (g####) not in v5.5/v5.6;
#                  absent from UniProt, Ensembl, and NCBI RefSeq.
#                  These 5,882 genes need hmmsearch on the v5.0 proteome (task 3).
Gene_ID	has_pfam	pfam_domains
Cre02.g145900	1	PF04749
Cre02.g145950	0	
Cre02.g146000	0	
Cre02.g146050	1	PF00108,PF02803
Cre02.g146131	0	
Cre02.g146150	1	PF05066
Cre02.g146200	1	PF00076
Cre02.g146250	1	PF00266
Cre02.g146300	1	PF03493,PF07885,PF22614
Cre02.g146450	1	PF00211
Cre02.g146500	1	PF00069
Cre02.g146550	1	PF14251
Cre02.g146600	1	PF00928
Cre02.g146629	1	PF00249
Cre02.g146650	1	PF03133
Cre02.g146700	1	PF06747
Cre02.g146750	0	
Cre02.g146850	0	
Cre02.g146900	0	
Cre02.g146950	1	PF00149,PF05011
Cre02.g147000	1	PF20670
Cre02.g147050	1	PF05517
Cre02.g147100	1	PF05517
Cre02.g147150	0	
Cre02.g147200	-1	
Cre02.g147250	-1	
Cre02.g147300	0	
Cre02.g147350	0	
Cre02.g147450	1	PF13593
Cre02.g147550	0	
Cre02.g147600	1	PF13374
Cre02.g147650	1	PF01238,PF20511,PF20512
Cre02.g147700	1	PF01979
Cre02.g147750	0	
Cre02.g147800	1	PF00650
Cre02.g147850	1	PF00004,PF07724
Cre02.g147900	1	PF00224,PF02887
g1308	-1	
g1323	-1	
g1325	-1	
g1330	-1	
g1340	-1	
g1343	-1	
g1351	-1	
g1355	-1	
g1362	-1	
g1367	-1	
g1372	-1	
g1387	-1	
g1408	-1	
g1409	-1	
g1415	-1	
g1416	-1	
g1422	-1	
g1431	-1	
g1432	-1	
g1433	-1	
g1434	-1	
g1435	-1	
g1436	-1	
g1437	-1	
g1438	-1	
g1439	-1	
g1440	-1	
g1449	-1	
g1460	-1	
g1475	-1	
g1489	-1	
g1495	-1	
g1514	-1	
g1521	-1	
g1522	-1	
g1529	-1	
g1534	-1	
g1542	-1	
g1551	-1	
g1552	-1	
g1576	-1	
g1578	-1	
g1580	-1	
g1600	-1	
g1601	-1	
g1603	-1	
g1614	-1	
g1629	-1	
g1640	-1	
g1649	-1	
g1650	-1	
g1664	-1	
g1665	-1	
g1666	-1	
g1686	-1	
g1691	-1	
g1694	-1	
g1697	-1	
g1707	-1	
g1715	-1	
g1716	-1	
g1725	-1	
g1730	-1	
g1732	-1	
g1737	-1	
g1743	-1	
g1745	-1	
g1746	-1	
g1750	-1	
g1751	-1	
g1756	-1	
g1763	-1	
g1769	-1	
g1771	-1	
g1785	-1	
g1786	-1	
g1788	-1	
g1799	-1	
g1801	-1	
g1802	-1	
g1806	-1	
g1807	-1	
g1808	-1	
g1809	-1	
g1810	-1	
g1813	-1	
g1814	-1	
g1815	-1	
g1816	-1	
g1819	-1	
g1821	-1	
g1822	-1	
g1823	-1	
g1824	-1	
g1825	-1	
g1826	-1	
g1827	-1	
g1828	-1	
g1829	-1	
g1830	-1	
g1832	-1	
g1833	-1	
g1834	-1	
g1835	-1	
g1836	-1	
g1837	-1	
g1838	-1	
g1839	-1	
g1840	-1	
g1841	-1	
g1842	-1	
g1843	-1	
g1844	-1	
g1845	-1	
g1846	-1	
g1847	-1	
g1848	-1	
g1849	-1	
g1850	-1	
g1851	-1	
g1852	-1	
g1853	-1	
g1854	-1	
g1855	-1	
g1856	-1	
g1857	-1	
g1858	-1	
g1859	-1	
g1860	-1	
g1861	-1	
g1862	-1	
g1863	-1	
g1864	-1	
g1865	-1	
g1866	-1	
g1867	-1	
g1868	-1	
g1869	-1	
g1870	-1	
g1871	-1	
g1872	-1	
g1873	-1	
g1874	-1	
g1875	-1	
g1876	-1	
g1877	-1	
g1878	-1	
g1879	-1	
g1880	-1	
g1881	-1	
g1882	-1	
g1883	-1	
g1884	-1	
g1885	-1	
g1886	-1	
g1887	-1	
g1888	-1	
g1889	-1	
g1890	-1	
g1891	-1	
g1892	-1	
g1893	-1	
g1894	-1	
g1895	-1	
g1896	-1	
g1897	-1	
g1898	-1	
g1899	-1	
g1900	-1	
g1901	-1	
g1902	-1	
g1903	-1	
g1904	-1	
g1905	-1	
g1906	-1	
g1907	-1	
g1908	-1	
g1909	-1	
g1910	-1	
g1911	-1	
g1912	-1	
g1913	-1	
g1914	-1	
g1915	-1	
g1916	-1	
g1917	-1	
g1918	-1	
g1919	-1	
g1920	-1	
g1921	-1	
g1922	-1	
g1923	-1	
g1924	-1	
g1925	-1	
g1927	-1	
g1955	-1	
g1961	-1	
g1962	-1	
g1965	-1	
g1977	-1	
g1978	-1	
g1981	-1	
g2004	-1	
g2019	-1	
g2024	-1	
g2027	-1	
g2033	-1	
g2039	-1	
g2047	-1	
g2048	-1	
g2050	-1	
g2051	-1	
g2058	-1	
g2068	-1	
g2070	-1	
g2086	-1	
g2088	-1	
g2094	-1	
g2099	-1	
g2113	-1	
g2130	-1	
g2147	-1	
g2152	-1	
g2170	-1	
g2194	-1	
g2197	-1	
g2226	-1	
g2230	-1	
g2237	-1	
g2238	-1	
g2246	-1	
g2251	-1	
g2260	-1	
g2263	-1	
g2270	-1	
g2292	-1	
g2295	-1	
g2304	-1	
g2313	-1	
g2335	-1	
g2342	-1	
g2343	-1	
g2358	-1	
g2366	-1	
g2380	-1	
g2381	-1	
g2385	-1	
g2391	-1	
g2392	-1	
g2398	-1	
g2422	-1	
g2431	-1	
g2440	-1	
g2442	-1	
g2443	-1	
g2452	-1	
g2460	-1	
g2477	-1	
g2481	-1	
g2487	-1	
g2496	-1	
g2500	-1	
g2501	-1	
g2502	-1	
g2511	-1	
g2524	-1	
g2533	-1	
g2539	-1	
g2544	-1	
g2551	-1	
g2553	-1	
g2556	-1	
g2574	-1	
g2580	-1	
g2581	-1	
g2589	-1	
g2590	-1	
g2593	-1	
g2594	-1	
g2595	-1	
g2596	-1	
g2597	-1	
g2598	-1	
g2599	-1	
g2600	-1	
g2601	-1	
g2602	-1	
g2607	-1	
g2611	-1	
g2618	-1	
g2624	-1	
g2625	-1	
g2627	-1	
g2630	-1	
g2635	-1	
g2636	-1	
g2637	-1	
g2638	-1	
g2639	-1	
g2640	-1	
g2644	-1	
g2645	-1	
g2646	-1	
g2664	-1	
g2671	-1	
g2675	-1	
g2678	-1	
g2679	-1	
g2682	-1	
g2683	-1	
g2684	-1	
g2685	-1	
g2686	-1	
g2687	-1	
g2688	-1	
g2689	-1	
g2690	-1	
g2691	-1	
g2692	-1	
g2693	-1	
g2695	-1	
g2696	-1	
g2697	-1	
g2698	-1	
g2703	-1	
g2704	-1	
g2705	-1	
g2706	-1	
g2707	-1	
g2708	-1	
g2712	-1	
g2714	-1	
g2715	-1	
g2716	-1	
g2717	-1	
g2718	-1	
g2719	-1	
g2720	-1	
g2721	-1	
g2722	-1	
g2723	-1	
g2724	-1	
g2725	-1	
g2726	-1	
g2727	-1	
g2728	-1	
g2729	-1	
g2730	-1	
g2731	-1	
g2732	-1	
g2733	-1	
g2734	-1	
g2735	-1	
g2736	-1	
g2737	-1	
g2738	-1	
g2739	-1	
g2740	-1	
g2741	-1	
g2742	-1	
g2743	-1	
g2748	-1	
g2751	-1	
g2752	-1	
g2753	-1	
g2754	-1	
g2755	-1	
g2756	-1	
g2757	-1	
g2758	-1	
g2759	-1	
g2760	-1	
g2761	-1	
g2762	-1	
g2763	-1	
g2764	-1	
g2765	-1	
g2766	-1	
g2767	-1	
g2770	-1	
g2772	-1	
g2774	-1	
g2776	-1	
g2777	-1	
g2778	-1	
g2779	-1	
g2780	-1	
g2781	-1	
g2782	-1	
g2783	-1	
g2784	-1	
g2786	-1	
g2791	-1	
g2792	-1	
g2793	-1	
g2794	-1	
g2795	-1	
g2797	-1	
g2798	-1	
g2800	-1	
g2801	-1	
g2802	-1	
g2803	-1	
g2804	-1	
g2805	-1	
g2806	-1	
g2807	-1	
g2808	-1	
g2809	-1	
g2811	-1	
g2812	-1	
g2813	-1	
g2814	-1	
g2815	-1	
g2816	-1	
g2817	-1	
g2818	-1	
g2819	-1	
g2820	-1	
g2821	-1	
g2822	-1	
g2824	-1	
g2825	-1	
g2826	-1	
g2827	-1	
g2828	-1	
g2829	-1	
g2830	-1	
g2831	-1	
g2832	-1	
g2833	-1	
g2834	-1	
g2835	-1	
g2836	-1	
g2837	-1	
g2838	-1	
g2839	-1	
g2840	-1	
g2841	-1	
g2842	-1	
g2843	-1	
Cre03.g148000	0	
Cre03.g148050	1	PF00817,PF11799,PF21999
Cre03.g148100	1	PF00173
Cre03.g148150	1	PF04884,PF24160
Cre03.g148250	1	PF00628,PF25874
Cre03.g148300	0	
Cre03.g148350	0	
Cre03.g148400	0	
Cre03.g148450	1	PF03061
Cre03.g148500	1	PF04720
Cre03.g148700	1	PF04720
Cre03.g148750	1	PF07224
Cre03.g148800	1	PF00891,PF08100
Cre03.g148850	1	PF00069
Cre03.g148900	1	PF00743
Cre03.g148950	1	PF00575
Cre03.g149050	1	PF03188
Cre03.g149100	1	PF00285
Cre03.g149150	0	
Cre03.g149200	-1	
Cre03.g149250	1	PF13714
Cre03.g149300	1	PF00919,PF04055
Cre03.g149350	1	PF02042
Cre03.g149400	1	PF02042
Cre03.g149500	1	PF04194
Cre03.g149550	0	
Cre03.g149600	1	PF00211
Cre03.g149650	1	PF03055
Cre03.g149700	1	PF14518
Cre03.g149750	0	
Cre03.g149800	1	PF21040,PF21041
Cre03.g149850	-1	
Cre03.g149900	0	
Cre03.g149950	0	
Cre03.g150000	0	
Cre03.g150050	0	
Cre03.g150200	0	
Cre03.g150300	1	PF13499
Cre03.g150350	1	PF13086,PF13087
Cre03.g150400	1	PF06728
Cre03.g150450	0	
Cre03.g150500	1	PF01370
Cre03.g150550	0	
Cre03.g150650	1	PF04641
Cre03.g150700	1	PF01753,PF12796,PF13414
Cre03.g150750	0	
Cre03.g150800	0	
Cre03.g150850	1	PF01485
Cre03.g150900	0	
Cre03.g150950	1	PF00535
Cre03.g151000	1	PF00782,PF16561
Cre03.g151050	1	PF00651
Cre03.g151100	1	PF01753,PF12796
Cre03.g151150	0	
Cre03.g151200	0	
Cre03.g151250	1	PF05147
Cre03.g151300	1	PF00069,PF07714
Cre03.g151350	-1	
Cre03.g151400	1	PF00005,PF12698
Cre03.g151450	0	
Cre03.g151500	1	PF01168,PF14031
Cre03.g151600	0	
Cre03.g151650	1	PF10294
Cre03.g151700	0	
Cre03.g151750	1	PF01423
Cre03.g151800	0	
Cre03.g151850	1	PF06884
Cre03.g151900	0	
Cre03.g151950	0	
Cre03.g152000	1	PF00266,PF03473,PF03476
Cre03.g152050	1	PF07250,PF09118
Cre03.g152100	1	PF03159
Cre03.g152150	1	PF00096,PF13894
Cre03.g152200	0	
Cre03.g152250	0	
Cre03.g152350	0	
Cre03.g152425	1	PF01612
Cre03.g152450	1	PF00498
Cre03.g152500	1	PF00856
Cre03.g152550	1	PF00400,PF05729
Cre03.g152600	0	
Cre03.g152650	0	
Cre03.g152700	-1	
Cre03.g152750	0	
Cre03.g152800	1	PF12697
Cre03.g152850	1	PF01082,PF01436,PF03712
Cre03.g152900	1	PF00149
Cre03.g152950	1	PF01416
Cre03.g153000	0	
Cre03.g153050	1	PF02042
Cre03.g153100	0	
Cre03.g153150	1	PF00069
Cre03.g153200	0	
Cre03.g153250	0	
Cre03.g153300	0	
Cre03.g153306	0	
Cre03.g153400	1	PF00561
Cre03.g153450	0	
Cre03.g153500	0	
Cre03.g153550	0	
Cre03.g153600	0	
Cre03.g153650	0	
Cre03.g153700	0	
Cre03.g153750	1	PF12680
Cre03.g153800	1	PF01650
Cre03.g153850	1	PF03330
Cre03.g153900	1	PF01266,PF01494
Cre03.g153950	1	PF00520
Cre03.g154000	1	PF26363
Cre03.g154050	1	PF26363
Cre03.g154100	0	
Cre03.g154150	1	PF00169,PF01412,PF12796,PF16746
Cre03.g154200	1	PF09816
Cre03.g154227	-1	
Cre03.g154250	1	PF00069
Cre03.g154300	1	PF13516
Cre03.g154350	1	PF02790
Cre03.g154400	1	PF07690
Cre03.g154450	-1	
Cre03.g154500	1	PF19036,PF19037
Cre03.g154550	1	PF03807,PF14748
Cre03.g154600	0	
Cre03.g154650	-1	
Cre03.g154700	1	PF01937
Cre03.g154800	0	
Cre03.g154850	1	PF05019
Cre03.g154900	0	
Cre03.g154950	1	PF13409,PF13410
Cre03.g155100	0	
Cre03.g155150	1	PF07173
Cre03.g155200	1	PF01817
Cre03.g155250	0	
Cre03.g155300	1	PF12499
Cre03.g155350	0	
Cre03.g155400	0	
Cre03.g155450	1	PF01167
Cre03.g155501	1	PF01925
Cre03.g155527	1	PF04749
Cre03.g155550	1	PF00226
Cre03.g155600	0	
Cre03.g155650	1	PF01086
Cre03.g155700	1	PF02415
Cre03.g155750	1	PF12499
Cre03.g155800	1	PF01176
Cre03.g155850	0	
Cre03.g155900	0	
Cre03.g156000	0	
Cre03.g156050	1	PF01765
Cre03.g156100	1	PF03343,PF19252
Cre03.g156150	1	PF00270,PF00271,PF13959
Cre03.g156200	1	PF00059
Cre03.g156250	1	PF04366
Cre03.g156300	0	
Cre03.g156350	0	
Cre03.g156400	1	PF08241
Cre03.g156450	0	
Cre03.g156500	0	
Cre03.g156550	1	PF00610,PF08588
Cre03.g156600	1	PF10615
Cre03.g156650	1	PF02816
Cre03.g156700	1	PF13424
Cre03.g156750	1	PF00118
Cre03.g156850	0	
Cre03.g156900	1	PF00504
Cre03.g156950	1	PF10890
Cre03.g157000	1	PF03016,PF23106
Cre03.g157050	1	PF11744
Cre03.g157100	1	PF03420
Cre03.g157150	0	
Cre03.g157200	1	PF00069,PF07714
Cre03.g157250	1	PF00069
Cre03.g157300	1	PF04857
Cre03.g157350	0	
Cre03.g157400	0	
Cre03.g157450	0	
Cre03.g157455	-1	
Cre03.g157600	0	
Cre03.g157650	0	
Cre03.g157700	0	
Cre03.g157750	-1	
Cre03.g157751	1	PF13360
Cre03.g157800	1	PF00085
Cre03.g157850	0	
Cre03.g157900	0	
Cre03.g157950	0	
Cre03.g158000	1	PF00202
Cre03.g158050	1	PF00686
Cre03.g158100	1	PF13649
Cre03.g158150	1	PF00076,PF01805,PF04818
Cre03.g158200	1	PF00850
Cre03.g158250	1	PF00344
Cre03.g158300	1	PF07714
Cre03.g158400	1	PF13923
Cre03.g158450	1	PF19559
Cre03.g158464	0	
Cre03.g158500	1	PF03109
Cre03.g158550	1	PF00176,PF00271,PF00385
Cre03.g158600	1	PF14196
Cre03.g158650	0	
Cre03.g158700	0	
Cre03.g158750	1	PF00270,PF00271
Cre03.g158800	1	PF00756
Cre03.g158850	1	PF00754,PF12248
Cre03.g158900	1	PF00198,PF00364,PF02817
Cre03.g158950	1	PF00076
Cre03.g159000	0	
Cre03.g159078	-1	
Cre03.g159100	0	
Cre03.g159150	1	PF07714
Cre03.g159200	1	PF00612,PF00632
Cre03.g159254	1	PF00909
Cre03.g159350	1	PF00400,PF24883
Cre03.g159400	1	PF00899
Cre03.g159500	1	PF00278,PF02784
Cre03.g159550	0	
Cre03.g159581	1	PF02536
Cre03.g159650	1	PF00009,PF03144
Cre03.g159700	1	PF04750
Cre03.g159750	1	PF04157,PF22562
Cre03.g159800	1	PF04607,PF13328
Cre03.g159850	-1	
Cre03.g159900	1	PF01163
Cre03.g159950	1	PF08159,PF23097,PF23098
Cre03.g160000	1	PF00850
Cre03.g160050	1	PF13870
Cre03.g160100	1	PF12146
Cre03.g160150	0	
Cre03.g160200	1	PF01549,PF13640
Cre03.g160250	0	
Cre03.g160300	1	PF06624
Cre03.g160350	1	PF00023,PF00069,PF12796,PF13857
Cre03.g160400	1	PF02080,PF03600
Cre03.g160450	1	PF00400,PF13925,PF23383
Cre03.g160500	1	PF00152,PF01336
Cre03.g160550	1	PF01545,PF16916
Cre03.g160650	0	
Cre03.g160700	1	PF00320
Cre03.g160750	1	PF01545,PF16916
Cre03.g160800	1	PF01545,PF16916
Cre03.g160850	0	
Cre03.g160900	1	PF00023,PF07714,PF12796,PF13637
Cre03.g160950	0	
Cre03.g160953	1	PF00445,PF00664
Cre03.g161000	1	PF00962
Cre03.g161050	1	PF05916
Cre03.g161081	0	
Cre03.g161100	0	
Cre03.g161150	0	
Cre03.g161250	1	PF00067
Cre03.g161300	-1	
Cre03.g161363	0	
Cre03.g161400	1	PF00291
Cre03.g161450	0	
Cre03.g161500	1	PF14634
Cre03.g161550	0	
Cre03.g161650	-1	
Cre03.g161700	-1	
Cre03.g161750	0	
Cre03.g161800	1	PF07728,PF17865,PF17867
Cre03.g161850	0	
Cre03.g161900	0	
Cre03.g161950	0	
Cre03.g162000	1	PF03151
Cre03.g162050	1	PF00850
Cre03.g162100	1	PF01135
Cre03.g162150	0	
Cre03.g162200	0	
Cre03.g162300	1	PF00106
Cre03.g162350	-1	
Cre03.g162450	1	PF03092
Cre03.g162500	1	PF12906
Cre03.g162550	1	PF01048
Cre03.g162600	-1	
Cre03.g162650	1	PF00763,PF02882
Cre03.g162700	-1	
Cre03.g162750	1	PF00076
Cre03.g162800	0	
Cre03.g162850	0	
Cre03.g162900	0	
Cre03.g162950	1	PF14908,PF18289
Cre03.g163000	0	
Cre03.g163050	1	PF05270,PF07944,PF20736
Cre03.g163150	1	PF07944,PF20736
Cre03.g163200	1	PF01422
Cre03.g163250	0	
Cre03.g163266	0	
Cre03.g163300	1	PF08839
Cre03.g163350	1	PF02558,PF08546
Cre03.g163376	0	
Cre03.g163400	0	
Cre03.g163450	1	PF14295
Cre03.g163500	1	PF12014
Cre03.g163550	1	PF01965
Cre03.g163600	0	
Cre03.g163650	0	
Cre03.g163700	0	
Cre03.g163750	0	
Cre03.g163800	0	
Cre03.g163850	1	PF02182,PF13445,PF15227
Cre03.g163950	1	PF05995
Cre03.g164000	0	
Cre03.g164050	1	PF00225
Cre03.g164150	1	PF00005
Cre03.g164200	0	
Cre03.g164250	1	PF00069,PF00612
Cre03.g164300	0	
Cre03.g164350	1	PF02230
Cre03.g164450	0	
Cre03.g164500	1	PF06979
Cre03.g164550	1	PF01722
Cre03.g164600	1	PF00122,PF00690,PF00702
Cre03.g164650	1	PF00856
Cre03.g164700	0	
Cre03.g164750	0	
Cre03.g164800	0	
Cre03.g164850	1	PF13391
Cre03.g164900	1	PF00069
Cre03.g164950	1	PF00076
Cre03.g165000	1	PF00009,PF00679,PF03144,PF06421
Cre03.g165050	1	PF00122,PF00690,PF00702
Cre03.g165100	1	PF00796
Cre03.g165150	0	
Cre03.g165186	0	
Cre03.g165200	0	
Cre03.g165250	1	PF01248,PF12874
Cre03.g165300	1	PF13350
Cre03.g165350	0	
Cre03.g165400	1	PF14138
Cre03.g165471	0	
Cre03.g165500	0	
Cre03.g165550	0	
Cre03.g165600	0	
Cre03.g165650	1	PF04628
Cre03.g165700	1	PF00205,PF02775,PF02776
Cre03.g165850	0	
Cre03.g165900	1	PF00300
Cre03.g165950	0	
Cre03.g166000	1	PF12796
Cre03.g166100	0	
Cre03.g166150	0	
Cre03.g166250	1	PF02469
Cre03.g166300	0	
Cre03.g166350	0	
Cre03.g166450	0	
Cre03.g166500	0	
Cre03.g166550	0	
Cre03.g166600	1	PF13251
Cre03.g166650	1	PF00270,PF00271
Cre03.g166700	1	PF02181
Cre03.g166750	1	PF07714
Cre03.g166800	1	PF01477
Cre03.g166850	1	PF13086,PF13087,PF20173
Cre03.g166900	1	PF00067
Cre03.g166950	1	PF00300
Cre03.g167000	1	PF00179
Cre03.g167050	0	
Cre03.g167051	1	PF01174
Cre03.g167100	-1	
Cre03.g167150	1	PF00743
Cre03.g167200	1	PF13676
Cre03.g167250	1	PF05673
Cre03.g167300	0	
Cre03.g167350	-1	
Cre03.g167400	1	PF11282
Cre03.g167450	0	
Cre03.g167500	1	PF17830
Cre03.g167550	0	
Cre03.g167600	1	PF16092,PF23150
Cre03.g167650	-1	
Cre03.g167850	0	
Cre03.g167900	-1	
Cre03.g167950	-1	
Cre03.g168050	1	PF00439,PF17035
Cre03.g168100	0	
Cre03.g168150	1	PF07714,PF12796
Cre03.g168200	1	PF21049
Cre03.g168250	0	
Cre03.g168300	1	PF13365
Cre03.g168350	1	PF16575
Cre03.g168400	0	
Cre03.g168450	1	PF00118
Cre03.g168500	1	PF15370
Cre03.g168550	1	PF01490
Cre03.g168600	1	PF22099
Cre03.g168605	0	
Cre03.g168650	1	PF08620,PF08621
Cre03.g168700	1	PF13242,PF13344
Cre03.g168750	0	
Cre03.g168786	-1	
Cre03.g168800	1	PF00225,PF25764
Cre03.g168850	0	
Cre03.g168900	1	PF00743
Cre03.g168950	0	
Cre03.g169000	0	
Cre03.g169050	1	PF12483,PF13920
Cre03.g169100	1	PF00069
Cre03.g169150	1	PF00076
Cre03.g169200	1	PF11969
Cre03.g169250	0	
Cre03.g169300	1	PF00005,PF01061,PF19055
Cre03.g169350	0	
Cre03.g169400	1	PF16363
Cre03.g169450	0	
Cre03.g169500	1	PF00069
Cre03.g169550	1	PF01786
Cre03.g169650	0	
Cre03.g169700	1	PF00588
Cre03.g169750	0	
Cre03.g169800	1	PF01026
Cre03.g169850	1	PF01406,PF09190
Cre03.g169900	0	
Cre03.g169950	1	PF02373,PF02375,PF02928
Cre03.g170050	0	
Cre03.g170100	1	PF09747
Cre03.g170150	1	PF00168,PF07002
Cre03.g170200	1	PF00168,PF07002
Cre03.g170250	1	PF00481
Cre03.g170300	1	PF00082,PF02225
Cre03.g170350	1	PF00400
Cre03.g170400	1	PF12579
Cre03.g170428	0	
Cre03.g170450	0	
Cre03.g170500	0	
Cre03.g170550	0	
Cre03.g170600	0	
Cre03.g170601	0	
Cre03.g170635	-1	
Cre03.g170650	0	
Cre03.g170700	0	
Cre03.g170800	1	PF00581
Cre03.g170850	1	PF05548
Cre03.g170900	0	
Cre03.g170950	0	
Cre03.g171000	1	PF04818
Cre03.g171050	1	PF00232
Cre03.g171100	0	
Cre03.g171150	0	
Cre03.g171179	1	PF21762
Cre03.g171200	1	PF01150
Cre03.g171250	0	
Cre03.g171300	1	PF01070
Cre03.g171350	1	PF00344,PF10559
Cre03.g171500	0	
Cre03.g171550	1	PF10507
Cre03.g171600	1	PF01975
Cre03.g171650	1	PF00270,PF00271,PF07717,PF21010,PF26026
Cre03.g171700	1	PF07993
Cre03.g171800	1	PF07004
Cre03.g171850	0	
Cre03.g171900	0	
Cre03.g171950	1	PF00311
Cre03.g172000	1	PF13561
Cre03.g172050	1	PF03850
Cre03.g172100	1	PF01327
Cre03.g172150	1	PF01369,PF12783,PF16213
Cre03.g172200	1	PF00400
Cre03.g172250	1	PF01926,PF14714
Cre03.g172300	1	PF00153
Cre03.g172322	1	PF17180
Cre03.g172350	1	PF14736
Cre03.g172400	0	
Cre03.g172450	-1	
Cre03.g172550	1	PF13649,PF22528
Cre03.g172600	1	PF00097
Cre03.g172650	1	PF00091,PF03953
Cre03.g172700	0	
Cre03.g172750	1	PF01753
Cre03.g172800	1	PF00642
Cre03.g172850	1	PF00291
Cre03.g172900	1	PF11371
Cre03.g172950	1	PF01472,PF01509,PF08068,PF16198
Cre03.g173000	0	
Cre03.g173050	0	
Cre03.g173100	0	
Cre03.g173150	-1	
Cre03.g173165	1	PF00651
Cre03.g173200	1	PF04777
Cre03.g173250	0	
Cre03.g173300	1	PF04488
Cre03.g173350	1	PF12796,PF17830
Cre03.g173400	1	PF02263,PF02841
Cre03.g173450	1	PF00355
Cre03.g173500	1	PF13432
Cre03.g173550	0	
Cre03.g173600	1	PF00240
Cre03.g173650	0	
Cre03.g173700	1	PF00225
Cre03.g173750	0	
Cre03.g173800	1	PF08543
Cre03.g173850	1	PF01753
Cre03.g173900	1	PF13920,PF26192
Cre03.g173950	1	PF08495
Cre03.g174000	1	PF00009,PF00679,PF06421
Cre03.g174050	1	PF00005,PF00664
Cre03.g174100	1	PF08016
Cre03.g174150	1	PF00651
Cre03.g174200	1	PF00651
Cre03.g174250	1	PF14580
Cre03.g174300	0	
Cre03.g174350	1	PF04720
Cre03.g174400	1	PF05995
Cre03.g174450	0	
Cre03.g174476	1	PF00134
Cre03.g174500	1	PF00046,PF02791,PF05066,PF15612,PF15613
Cre03.g174543	-1	
Cre03.g174600	1	PF13771
Cre03.g174650	0	
Cre03.g174672	1	PF12146
Cre03.g174700	1	PF03265
Cre03.g174750	1	PF00160
Cre03.g174800	0	
Cre03.g174850	1	PF01852
Cre03.g174900	1	PF00536
Cre03.g174950	1	PF01764
Cre03.g175000	1	PF01138,PF03725
Cre03.g175050	1	PF00520
Cre03.g175100	0	
Cre03.g175200	1	PF01103
Cre03.g175250	1	PF00494
Cre03.g175300	1	PF02469
Cre03.g175400	1	PF00342
Cre03.g175500	1	PF03073
Cre03.g175550	0	
Cre03.g175584	0	
Cre03.g175600	1	PF00069,PF07714
Cre03.g175650	1	PF13416
Cre03.g175700	1	PF02492,PF07683
Cre03.g175800	1	PF04452,PF20260
Cre03.g175850	1	PF03372
Cre03.g175851	0	
Cre03.g176000	0	
Cre03.g176050	0	
Cre03.g176100	1	PF02037,PF18592
Cre03.g176150	0	
Cre03.g176200	0	
Cre03.g176250	1	PF01992
Cre03.g176300	1	PF14791
Cre03.g176350	1	PF04755
Cre03.g176440	0	
Cre03.g176500	0	
Cre03.g176600	0	
Cre03.g176650	-1	
Cre03.g176700	1	PF10236
Cre03.g176750	0	
Cre03.g176800	0	
Cre03.g176900	1	PF01344,PF13418,PF24681
Cre03.g176950	-1	
Cre03.g176961	0	
Cre03.g177100	0	
Cre03.g177150	0	
Cre03.g177200	1	PF00076
Cre03.g177250	0	
Cre03.g177300	0	
Cre03.g177350	1	PF11891
Cre03.g177400	0	
Cre03.g177450	1	PF01847,PF02577
Cre03.g177500	1	PF03134
Cre03.g177550	1	PF00023,PF12796
Cre03.g177600	1	PF01565,PF04030,PF22906
Cre03.g177650	0	
Cre03.g177700	1	PF02042
Cre03.g177711	0	
Cre03.g177750	1	PF01554
Cre03.g177800	1	PF03330
Cre03.g177850	0	
Cre03.g177900	1	PF10568,PF17171
Cre03.g177950	0	
Cre03.g178000	0	
Cre03.g178014	0	
Cre03.g178050	1	PF00400
Cre03.g178150	1	PF13499
Cre03.g178200	0	
Cre03.g178250	0	
Cre03.g178276	0	
Cre03.g178300	1	PF03371
Cre03.g178350	1	PF13499
Cre03.g178400	1	PF01753,PF20179
Cre03.g178500	1	PF05914
Cre03.g178550	1	PF00400,PF04564
Cre03.g178600	1	PF01028,PF02919,PF14370
Cre03.g178650	1	PF00493,PF14551,PF17207,PF17855,PF18263
Cre03.g178700	1	PF24713,PF24714
Cre03.g178850	0	
Cre03.g178900	0	
Cre03.g178950	1	PF00270,PF00271,PF16124
Cre03.g179000	0	
Cre03.g179050	0	
Cre03.g179100	1	PF00789,PF03152,PF24842
Cre03.g179150	0	
Cre03.g179200	0	
Cre03.g179250	0	
Cre03.g179300	1	PF00176,PF00271,PF00385,PF23588
Cre03.g179350	1	PF12832
Cre03.g179400	1	PF12832
Cre03.g179450	1	PF00530
