Locus Tag	Description	dN/dS	dN	dS	%min5Xcov	%min1Xcov	avg read depth	dN/dS vs CC9902	dN/dS 70_70	dN/dS PAML
Syncc9902_1384	Putative multicopper oxidase-like	0.311	0.004	0.012	20.09	88.79	2.847	0.311	0.311	0.103389627014653
Syncc9902_1385	putative phosphatidate cytidylyltransferase	0.074	0.019	0.255	94.92	100.0	13.976	0.087	0.1	0.106410348695295
Syncc9902_1386	hypothetical protein	0.201	0.046	0.231	92.15	100.0	12.942	0.206	0.201	0.55144760391073
Syncc9902_1387	putative 2-hydroxy-6-oxohepta-2,4-dienoate hydrolase	0.152	0.039	0.257	100.0	100.0	14.048	0.15	0.152	0.140160800884868
Syncc9902_1388	putative glycerol dehydrogenase	0.13	0.038	0.296	86.1	100.0	11.078	0.14	0.13	0.102042318158228
Syncc9902_1389	ATPase	0.037	0.012	0.318	96.56	100.0	11.094	0.037	0.037	0.0205710803725173
Syncc9902_1390	putative ribosomal-protein-alanine acetyltransferase	0.181	0.033	0.18	67.34	100.0	6.73	0.172	0.181	1.18516043228939
Syncc9902_1391	Diaminopimelate decarboxylase	0.101	0.016	0.157	85.8	100.0	9.185	0.104	0.101	0.130017561248569
Syncc9902_1392	Protein of unknown function DUF147	0.011	0.003	0.221	23.23	100.0	3.741	0.043	0.011	0.00176454370002757
Syncc9902_1393	Di-trans-poly-cis-decaprenylcistransferase (EC:2.5.1.31 )	0.073	0.011	0.153	37.29	100.0	3.951	0.093	0.073	0.135462917617212
Syncc9902_1394	Biotin synthase (EC:2.8.1.6 )	0.047	0.01	0.207	91.92	100.0	8.102	0.056	0.047	0.069679471853945
Syncc9902_1395	Rhodanese-like	0.192	0.047	0.244	100.0	100.0	12.069	0.181	0.192	0.18526615149697
Syncc9902_1396	glutathione S-transferase domain protein	0.185	0.042	0.228	100.0	100.0	12.325	0.189	0.193	0.180413446370691
Syncc9902_1397	hypothetical protein	0.127	0.029	0.224	96.18	100.0	12.566	0.129	0.127	0.236524430196727
Syncc9902_1398	lipoyl synthase	0.08	0.02	0.252	99.22	100.0	13.253	0.083	0.08	0.220021276873066
Syncc9902_1399	RecR protein	0.05	0.014	0.289	100.0	100.0	16.767	0.06	0.05	0.0767030075947662
Syncc9902_1400	putative photosystem II oxygen-evolving complex 23K protein PsbP	0.078	0.021	0.27	100.0	100.0	15.831	0.07	0.073	0.077675662073055
Syncc9902_1401	possible Na+/H+ antiporter, CPA2 family	0.066	0.018	0.274	100.0	100.0	19.389	0.062	0.066	0.178418294191583
Syncc9902_1402	ATPase	0.115	0.026	0.226	100.0	100.0	16.267	0.121	0.115	0.134345683070563
Syncc9902_1403	hypothetical protein	0.61	0.116	0.189	100.0	100.0	24.508	0.593	0.61	0.733871716141578
Syncc9902_1404	RNA-binding region RNP-1	0.017	0.005	0.277	100.0	100.0	25.017	0.041	0.017	0.605706148834677
Syncc9902_1405	hypothetical protein	0.178	0.047	0.266	99.54	100.0	11.945	0.177	0.178	0.315979112705148
Syncc9902_1406	hypothetical protein	0.141	0.048	0.339	100.0	100.0	12.996	0.142	0.141	0.634002971253245
Syncc9902_1407	DEAD/DEAH box helicase-like	0.103	0.023	0.224	100.0	100.0	15.049	0.098	0.106	0.108043538384145
Syncc9902_1408	mannose-6-phosphate isomerase WbpW-like	0.143	0.02	0.143	100.0	100.0	12.857	0.134	0.143	0.408443462039838
Syncc9902_1409	Exodeoxyribonuclease V (EC:3.1.11.5 )	0.172	0.029	0.168	93.16	100.0	8.551	0.177	0.172	0.255904137601312
Syncc9902_1410	probable exodeoxyribonuclease V, beta subunit RecB	0.132	0.024	0.181	92.42	100.0	9.372	0.134	0.136	0.202281747762135
Syncc9902_1411	Exodeoxyribonuclease V, RecC subunit	0.135	0.023	0.172	79.1	100.0	7.938	0.133	0.133	0.233613338378027
Syncc9902_1412	hypothetical protein	0.018	0.005	0.268	39.84	100.0	4.301	0.036	0.018	NaN
Syncc9902_1413	hypothetical protein	0.0	0.0	0.25	4.98	100.0	3.283	0.0	0.0	0.368421052631579
Syncc9902_1414	pyridoxal phosphate biosynthetic protein	0.097	0.014	0.149	96.27	100.0	7.995	0.103	0.097	0.297016600816996
Syncc9902_1415	Phospholipid/glycerol acyltransferase	0.112	0.017	0.156	100.0	100.0	9.066	0.124	0.112	0.111306656010604
Syncc9902_1416	hypothetical protein	0.123	0.036	0.29	83.52	100.0	6.242	0.114	0.119	0.265152178362809
Syncc9902_1417	BolA family protein	0.039	0.008	0.203	100.0	100.0	7.872	0.029	0.064	0.0250260452384958
Syncc9902_1418	Glutaredoxin-related protein	0.037	0.009	0.241	95.06	100.0	9.605	0.053	0.037	0.0340593365657544
Syncc9902_1419	hypothetical protein	0.03	0.01	0.335	100.0	100.0	14.619	0.036	0.03	NaN
Syncc9902_1420	two component transcriptional regulator, winged helix family	0.009	0.003	0.302	100.0	100.0	11.102	0.011	0.009	0.0105329246326713
Syncc9902_1421	hypothetical protein	0.157	0.045	0.284	100.0	100.0	9.604	0.15	0.156	0.14716505053452
Syncc9902_1422	hypothetical protein	0.084	0.023	0.268	100.0	100.0	11.442	0.101	0.082	0.0515218188485515
Syncc9902_1423	carotenoid isomerase	0.067	0.016	0.24	100.0	100.0	14.881	0.064	0.068	0.089151515219669
Syncc9902_1424	putative cation efflux transporter (CDF family)	0.478	0.1	0.21	63.24	100.0	6.083	0.478	0.596	0.16010498687664
Syncc9902_1425	glucose-inhibited division protein A	0.045	0.009	0.198	92.19	100.0	10.696	0.042	0.053	0.0460743671205874
Syncc9902_1426	hypothetical protein	0.031	0.005	0.148	100.0	100.0	9.131	0.063	0.031	1.13305617750393
Syncc9902_1427	possible carbonic anhydrase	0.131	0.028	0.215	98.91	100.0	9.195	0.134	0.131	0.0688146133434711
Syncc9902_1428	hypothetical protein	0.184	0.045	0.243	96.51	100.0	8.141	0.182	0.184	0.252202572739702
Syncc9902_1429	hypothetical protein	0.563	0.114	0.203	16.3	89.13	2.728	0.607	0.563	0.399297423887588
Syncc9902_1430	hypothetical protein	0.481	0.128	0.267	86.08	100.0	8.628	0.482	0.479	0.47957394822712
Syncc9902_1431	P-loop ATPase and inactivated derivatives-like	0.116	0.017	0.149	28.84	98.17	3.514	0.128	0.116	0.117428834105031
Syncc9902_1432	hypothetical protein	NaN	0.0	0.0	0.0	28.75	0.708	NaN	NaN	NaN
Syncc9902_1433	hypothetical protein	NaN	0.0	0.0	0.0	79.63	1.735	NaN	NaN	0.19792977696027
Syncc9902_1434	possible carbamoyl-phosphate synthase L chain	0.273	0.149	0.546	88.73	91.02	33.17	0.267	0.301	0.151745003712356
Syncc9902_1435	hypothetical protein	NaN	0.0	0.0	0.0	90.48	2.736	NaN	NaN	0.191590293258874
Syncc9902_1436	HNH nuclease	NaN	0.0	0.0	0.0	16.77	0.168	NaN	NaN	NaN
Syncc9902_1437	hypothetical protein	0.32	0.053	0.166	100.0	100.0	17.882	0.333	0.354	0.271661257721541
Syncc9902_1438	hypothetical protein	0.213	0.049	0.229	88.39	100.0	9.734	0.211	0.223	NaN
Syncc9902_1439	hypothetical protein	0.237	0.039	0.164	67.83	85.8	4.458	0.23	0.249	0.165612234524882
Syncc9902_1440	hypothetical protein	0.068	0.006	0.091	63.59	100.0	5.034	0.067	0.068	0.140108166754483
Syncc9902_1441	photosystem I reaction center subunit IV	0.074	0.019	0.254	100.0	100.0	15.914	0.074	0.074	0.646918866113294
Syncc9902_1442	metalloprotease	0.172	0.012	0.068	14.79	100.0	2.883	0.172	0.267	0.126317738077309
Syncc9902_1443	possible phage integrase family	0.236	0.067	0.286	91.78	100.0	9.804	0.233	0.249	0.215146571870138
Syncc9902_1444	hypothetical protein	0.063	0.019	0.295	100.0	100.0	20.794	0.058	0.072	0.0190352296387126
Syncc9902_1445	hypothetical protein	0.501	0.037	0.075	73.45	100.0	6.147	0.547	0.501	0.13912794033276
Syncc9902_1446	hypothetical protein	0.702	0.107	0.152	100.0	100.0	11.894	0.706	0.702	0.752669642492715
Syncc9902_1447	hypothetical protein	0.246	0.056	0.226	100.0	100.0	16.875	0.253	0.246	0.368171763550464
Syncc9902_1448	hypothetical protein	0.275	0.082	0.297	100.0	100.0	18.648	0.269	0.289	0.142135748099155
Syncc9902_1449	hypothetical protein	0.772	0.07	0.091	100.0	100.0	12.655	0.783	0.772	0.320460782630071
Syncc9902_1450	hypothetical protein	0.354	0.081	0.228	100.0	100.0	17.041	0.349	0.404	1.05330602658633
Syncc9902_1451	hypothetical protein	0.297	0.059	0.197	100.0	100.0	16.641	0.316	0.333	0.135451536643026
Syncc9902_1452	hypothetical protein	0.782	0.112	0.143	100.0	100.0	14.05	0.734	0.91	NaN
Syncc9902_1453	hypothetical protein	0.326	0.089	0.274	100.0	100.0	18.288	0.32	0.326	0.208018535008493
Syncc9902_1454	hypothetical protein	0.743	0.112	0.151	100.0	100.0	18.975	0.813	0.743	0.675644270636062
Syncc9902_1455	conserved hypotheical protein	0.205	0.072	0.349	100.0	100.0	27.698	0.206	0.216	0.130078292487702
Syncc9902_1456	hypothetical protein	0.244	0.052	0.215	100.0	100.0	12.925	0.265	0.249	0.314952879768939
Syncc9902_1457	hypothetical protein	0.344	0.08	0.233	100.0	100.0	17.347	0.34	0.348	0.392923297671812
Syncc9902_1458	hypothetical protein	0.232	0.062	0.269	100.0	100.0	21.102	0.219	0.236	0.46711863995471
Syncc9902_1459	putative histone deacetylase/AcuC/AphA family protein	0.093	0.025	0.267	100.0	100.0	18.491	0.092	0.093	0.271986105123676
Syncc9902_1460	hypothetical protein	0.285	0.06	0.212	100.0	100.0	9.761	0.288	0.273	0.192066041434227
Syncc9902_1463	hypothetical protein	0.016	0.004	0.244	100.0	100.0	34.913	0.016	0.016	0.719038066609669
Syncc9902_1464	membrane protein-like	0.149	0.046	0.307	100.0	100.0	21.414	0.158	0.149	0.121000548602953
Syncc9902_1465	hypothetical protein	0.092	0.03	0.329	100.0	100.0	22.198	0.092	0.108	0.13019110867828
Syncc9902_1466	hypothetical protein	0.263	0.046	0.173	100.0	100.0	10.343	0.242	0.281	0.487224332831619
Syncc9902_1467	hypothetical protein	0.271	0.08	0.294	100.0	100.0	21.06	0.261	0.28	0.265352086779026
Syncc9902_1468	hypothetical protein	0.125	0.043	0.344	100.0	100.0	36.807	0.125	0.126	0.411975808291654
Syncc9902_1469	hypothetical protein	0.634	0.066	0.104	54.04	86.87	4.308	0.664	0.634	NaN
Syncc9902_1470	possible ATLS1-like light-inducible protein	0.29	0.067	0.229	70.5	100.0	6.434	0.247	0.29	0.119608020539799
Syncc9902_1471	hypothetical protein	0.479	0.043	0.09	85.77	100.0	7.622	0.466	0.479	1.19413675637971
Syncc9902_1472	hypothetical protein	NaN	0.0	0.0	0.0	54.44	0.544	NaN	NaN	NaN
Syncc9902_1473	hypothetical protein	NaN	0.0	0.0	0.0	88.7	1.692	NaN	NaN	0.359024642969771
Syncc9902_1474	hypothetical protein	NaN	0.0	0.0	0.0	100.0	1.887	NaN	NaN	0.419191919191919
Syncc9902_1475	hypothetical protein	NaN	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN
Syncc9902_1476	hypothetical protein	NaN	0.0	0.0	0.0	70.45	1.252	NaN	NaN	NaN
Syncc9902_1481	Peptidase S24, LexA repressor (EC:3.4.21.88 )	0.046	0.013	0.277	100.0	100.0	18.178	0.05	0.046	0.0338164309820876
Syncc9902_1482	Ornithine carbamoyltransferase (EC:2.1.3.3 )	0.07	0.018	0.251	100.0	100.0	17.268	0.068	0.07	0.0919017070204992
Syncc9902_1483	Peptidase M41, FtsH	0.022	0.008	0.353	99.58	100.0	11.023	0.022	0.022	0.0228535973951149
Syncc9902_1484	hypothetical protein	0.171	0.037	0.218	96.3	100.0	10.623	0.164	0.171	0.0994413691383068
Syncc9902_1485	hypothetical protein	0.171	0.028	0.163	100.0	100.0	10.695	0.172	0.187	0.127326536177186
Syncc9902_1486	Riboflavin biosynthesis protein RibD (EC:3.5.4.26,EC:1.1.1.193 )	0.192	0.04	0.208	99.62	100.0	9.068	0.19	0.192	0.225006232365238
Syncc9902_1487	hypothetical protein	0.094	0.023	0.245	89.98	100.0	9.151	0.09	0.094	0.085257885789447
Syncc9902_1488	transcriptional regulator, AraC family	0.245	0.051	0.207	56.89	97.91	5.071	0.237	0.247	0.330965925834972
Syncc9902_1489	hypothetical protein	0.061	0.012	0.19	77.1	100.0	6.845	0.064	0.07	0.13443851112615
Syncc9902_1490	hypothetical protein	0.067	0.012	0.179	77.52	100.0	5.864	0.125	0.067	1.40684706847068
Syncc9902_1491	hypothetical protein	0.23	0.049	0.215	59.74	100.0	5.962	0.223	0.23	0.514394787554426
Syncc9902_1492	putative precorrin-6y methylase	0.218	0.04	0.185	85.15	100.0	8.226	0.21	0.218	0.193428585546427
Syncc9902_1493	hypothetical protein	0.203	0.041	0.203	90.1	100.0	6.983	0.22	0.186	0.213798821977475
Syncc9902_1494	response regulator receiver domain protein (CheY-like)	0.141	0.024	0.169	78.36	100.0	6.966	0.161	0.145	0.188159047331816
Syncc9902_1495	inorganic polyphosphate/ATP-NAD kinase (EC:2.7.1.23 )	0.019	0.004	0.195	85.04	100.0	8.56	0.018	0.019	0.164471392807425
Syncc9902_1496	NHL repeat	0.141	0.038	0.271	86.3	100.0	12.37	0.135	0.141	0.169902972236068
Syncc9902_1497	hypothetical protein	0.0	0.0	0.027	16.02	82.36	2.354	0.0	0.0	0.0
Syncc9902_1498	Phenylalanyl-tRNA synthetase, alpha subunit (EC:6.1.1.20 )	0.034	0.007	0.2	94.84	100.0	13.711	0.034	0.038	0.100873039536192
Syncc9902_1499	Survival protein SurE (EC:3.1.3.2 )	0.046	0.009	0.195	94.81	100.0	12.393	0.045	0.04	0.0688370358389219
Syncc9902_1500	hypothetical protein	0.057	0.009	0.152	67.2	100.0	5.542	0.062	0.055	0.0818204228168746
Syncc9902_1501	Riboflavin kinase / FAD synthetase	0.135	0.021	0.154	96.37	100.0	7.925	0.139	0.135	0.1193250352537
Syncc9902_1502	thiamine-phosphate pyrophosphorylase (EC:2.5.1.3 )	0.189	0.034	0.18	89.82	100.0	9.401	0.202	0.189	0.198438610077132
Syncc9902_1503	ThiS, thiamine-biosynthesis	0.178	0.028	0.159	100.0	100.0	8.84	0.191	0.178	0.227029415745325
Syncc9902_1504	hypothetical protein	0.086	0.021	0.242	100.0	100.0	11.124	0.091	0.085	0.0971603558156314
Syncc9902_1505	hypothetical protein	0.09	0.028	0.309	100.0	100.0	8.729	0.086	0.078	0.100189866634789
Syncc9902_1506	circadian phase modifier CpmA-like	0.156	0.037	0.234	100.0	100.0	10.761	0.15	0.144	0.130107253349356
Syncc9902_1507	hypothetical protein	0.199	0.024	0.123	59.95	100.0	5.545	0.206	0.199	1.04090585020317
Syncc9902_1508	tRNA (guanine-N1-)-methyltransferase (EC:2.1.1.31,EC:4.6.1.12 )	0.108	0.018	0.167	98.09	100.0	9.231	0.102	0.115	0.097279920522826
Syncc9902_1509	hypothetical protein	0.163	0.029	0.175	100.0	100.0	8.009	0.155	0.162	0.533404756375459
Syncc9902_1510	hypothetical protein	0.064	0.011	0.172	44.44	100.0	4.986	0.089	0.064	0.113464108361465
Syncc9902_1511	GTP-binding protein Era	0.088	0.014	0.154	82.29	100.0	8.519	0.084	0.103	0.0373256471455394
Syncc9902_1512	Alpha-acetolactate decarboxylase (EC:4.1.1.5 )	0.312	0.014	0.045	8.97	100.0	3.339	0.312	0.318	0.71360452606478
Syncc9902_1513	hypothetical protein	0.039	0.006	0.155	29.31	100.0	4.343	0.038	0.036	0.0434256225446019
Syncc9902_1514	hypothetical protein	0.033	0.01	0.284	100.0	100.0	11.421	0.037	0.033	0.0398087665210576
Syncc9902_1515	PhoH-like phosphate starvation-inducible protein	0.065	0.014	0.21	86.47	100.0	7.182	0.07	0.072	0.160674278100169
Syncc9902_1516	30S ribosomal protein S16	0.023	0.005	0.211	100.0	100.0	10.445	0.022	0.023	0.472075581168669
Syncc9902_1517	Signal recognition particle protein	0.062	0.011	0.184	95.2	100.0	9.222	0.065	0.062	0.0224410634469746
Syncc9902_1518	hypothetical protein	0.195	0.032	0.166	74.93	100.0	6.452	0.182	0.234	0.228100896154491
Syncc9902_1519	Pyruvate dehydrogenase (lipoamide) (EC:1.2.4.1 )	0.029	0.007	0.231	88.66	100.0	7.383	0.029	0.034	0.0724255298943943
Syncc9902_1520	type II alternative RNA polymerase sigma factor, sigma-70 family	0.028	0.007	0.232	96.82	100.0	9.791	0.035	0.028	0.0919872756252692
Syncc9902_1521	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC:2.1.1.61 )	0.109	0.023	0.213	81.2	100.0	8.348	0.12	0.109	0.146149420076651
Syncc9902_1522	possible apolipoprotein n-acyltransferase	0.218	0.043	0.198	91.07	100.0	10.419	0.222	0.218	0.465746903152959
Syncc9902_1523	hypothetical protein	0.041	0.009	0.214	100.0	100.0	10.113	0.046	0.041	0.0577077496805311
Syncc9902_1524	Peptidylprolyl isomerase (EC:5.2.1.8 )	0.076	0.018	0.237	100.0	100.0	18.697	0.08	0.076	0.0665705554771886
Syncc9902_1525	putative nickel-containing superoxide dismutase precursor (NISOD)	0.067	0.014	0.215	100.0	100.0	19.726	0.068	0.067	0.125821331762746
Syncc9902_1526	possible peptidase S26 family protein	0.344	0.084	0.245	95.57	100.0	18.07	0.367	0.352	0.453143912404387
Syncc9902_1527	Calcium/proton exchanger	0.128	0.008	0.066	64.15	100.0	6.256	0.128	0.128	0.103907872655633
Syncc9902_1528	hypothetical protein	0.07	0.018	0.258	100.0	100.0	16.49	0.071	0.07	0.352139219282799
Syncc9902_1529	indole-3-glycerol-phosphate synthase (EC:4.1.1.48 )	0.106	0.024	0.227	100.0	100.0	16.016	0.107	0.13	0.183444701643733
Syncc9902_1530	dihydrolipoamide dehydrogenase (EC:1.8.1.4 )	0.027	0.006	0.221	94.46	100.0	10.67	0.029	0.027	0.0880614080774622
Syncc9902_1531	tRNA/rRNA methyltransferase (SpoU)	0.203	0.039	0.195	92.02	100.0	7.132	0.191	0.203	0.33684474746136
Syncc9902_1532	hypothetical protein	0.08	0.019	0.233	100.0	100.0	10.41	0.07	0.083	NaN
Syncc9902_1533	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	0.11	0.022	0.2	93.92	100.0	8.652	0.107	0.11	0.131503814347781
Syncc9902_1534	acetylornithine aminotransferase	0.097	0.015	0.157	77.22	100.0	7.404	0.098	0.097	0.132607751625693
Syncc9902_1535	Folylpolyglutamate synthetase (EC:6.3.2.17 )	0.257	0.029	0.114	77.64	100.0	5.804	0.247	0.257	0.22703142586991
Syncc9902_1536	hypothetical protein	0.259	0.027	0.105	67.94	100.0	6.095	0.249	0.259	0.241414735975385
Syncc9902_1537	hypothetical protein	0.138	0.025	0.183	48.12	99.19	4.76	0.136	0.138	0.121069426882356
Syncc9902_1538	possible cytosine deaminase	0.337	0.031	0.092	22.91	99.92	3.124	0.346	0.337	0.29420918549248
Syncc9902_1539	hypothetical protein	0.36	0.031	0.087	38.89	100.0	3.245	0.333	0.36	0.0
Syncc9902_1540	hypothetical protein	0.113	0.018	0.158	38.2	100.0	4.152	0.118	0.113	0.0949975491726617
Syncc9902_1541	D-alanine--D-alanine ligase (EC:6.3.2.4 )	0.16	0.027	0.166	45.3	100.0	4.513	0.162	0.16	0.255953613111467
Syncc9902_1542	hypothetical protein	0.075	0.013	0.18	100.0	100.0	9.465	0.06	0.075	0.137081298035488
Syncc9902_1543	cell division protein FtsQ	0.257	0.035	0.136	45.68	93.76	5.716	0.239	0.291	0.268258919139497
Syncc9902_1544	cell division protein FtsZ	0.074	0.017	0.228	73.12	100.0	7.536	0.07	0.074	0.0247834151271657
Syncc9902_1545	Ketopantoate hydroxymethyltransferase (EC:2.1.2.11 )	0.115	0.018	0.156	92.74	100.0	6.274	0.093	0.123	0.155201869913571
Syncc9902_1546	Putative oxygen-independent coproporphyrinogen III oxidase	0.234	0.029	0.124	66.92	100.0	6.035	0.25	0.239	0.569025626853396
Syncc9902_1547	Nucleotide binding protein, PINc	0.054	0.014	0.256	96.74	100.0	14.522	0.057	0.057	0.0158499081703956
Syncc9902_1548	ATP-dependent Clp protease proteolytic subunit (EC:3.4.21.92 )	0.022	0.006	0.285	100.0	100.0	14.734	0.021	0.022	0.0233504960796277
Syncc9902_1549	ATP-dependent Clp protease proteolytic subunit (EC:3.4.21.92 )	0.037	0.013	0.343	100.0	100.0	15.625	0.03	0.037	0.0152415206315278
Syncc9902_1550	ketol-acid reductoisomerase (EC:1.1.1.86 )	0.035	0.01	0.283	100.0	100.0	14.91	0.033	0.035	0.00771795801300356
Syncc9902_1551	Cobalamin biosynthesis protein CbiB	0.168	0.031	0.184	98.47	100.0	13.507	0.164	0.175	0.13183616936404
Syncc9902_1552	Undecaprenyl-phosphate galactosephosphotransferase (EC:2.7.8.6 )	0.086	0.034	0.401	100.0	100.0	28.254	0.081	0.092	0.385780335589341
Syncc9902_1553	probable glycosyltransferase	0.134	0.038	0.281	100.0	100.0	26.682	0.138	0.134	0.293957028919787
Syncc9902_1554	hypothetical protein	0.059	0.016	0.277	100.0	100.0	29.167	0.055	0.059	0.0144537640517296
Syncc9902_1555	hypothetical protein	0.472	0.093	0.196	100.0	100.0	12.383	0.466	0.508	0.205718038712656
Syncc9902_1556	hypothetical protein	0.189	0.073	0.389	100.0	100.0	29.407	0.199	0.187	0.216264729555642
Syncc9902_1557	hypothetical protein	0.177	0.067	0.378	100.0	100.0	25.808	0.175	0.184	0.175764504519313
Syncc9902_1558	hypothetical protein	0.117	0.047	0.4	100.0	100.0	22.79	0.113	0.141	0.082850777673684
Syncc9902_1559	GAF	0.11	0.041	0.378	100.0	100.0	36.982	0.106	0.117	0.0881531935958619
Syncc9902_1560	ComEC/Rec2-related protein	0.285	0.074	0.262	100.0	100.0	18.551	0.288	0.318	0.373813153703761
Syncc9902_1561	Glycyl-tRNA synthetase, alpha subunit (EC:6.1.1.14 )	0.055	0.024	0.439	100.0	100.0	40.606	0.056	0.056	0.0417319847792377
Syncc9902_1562	hypothetical protein	0.425	0.131	0.309	100.0	100.0	16.531	0.441	0.428	0.418364125997295
Syncc9902_1563	hypothetical protein	0.211	0.076	0.36	100.0	100.0	29.109	0.208	0.211	0.208281186124757
Syncc9902_1564	hypothetical protein	0.197	0.054	0.276	100.0	100.0	24.0	0.192	0.197	0.14155473379159
Syncc9902_1565	hypothetical protein	0.103	0.032	0.314	100.0	100.0	24.611	0.103	0.103	0.0494762756139752
Syncc9902_1566	hypothetical protein	0.136	0.054	0.394	100.0	100.0	36.057	0.137	0.136	0.0877586354386839
Syncc9902_1567	transcriptional regulator, AraC family	0.219	0.075	0.344	100.0	100.0	47.534	0.215	0.223	0.223178498963295
Syncc9902_1568	PBS lyase HEAT-like repeat	0.185	0.05	0.268	100.0	100.0	21.102	0.19	0.2	0.116543915222502
Syncc9902_1569	hypothetical protein	0.107	0.026	0.246	100.0	100.0	22.47	0.107	0.107	0.169687237131267
Syncc9902_1570	Ubiquinone/menaquinone biosynthesis methyltransferase	0.181	0.029	0.16	100.0	100.0	12.519	0.18	0.179	0.457149125904266
Syncc9902_1571	Histidine biosynthesis protein HisF	0.088	0.018	0.209	99.87	100.0	11.794	0.086	0.087	0.136109849576761
Syncc9902_1572	hypothetical protein	0.0	0.0	0.13	93.98	100.0	7.819	0.0	0.0	0.0
Syncc9902_1573	bacteriochlorophyll a synthase	0.073	0.019	0.265	100.0	100.0	14.693	0.07	0.073	0.0510523433219667
Syncc9902_1574	Penicillin-binding protein 1A	0.132	0.027	0.205	96.63	100.0	10.375	0.128	0.147	0.194411940037204
Syncc9902_1575	Fmu, rRNA SAM-dependent methyltransferase	0.151	0.032	0.209	89.24	100.0	9.314	0.149	0.151	0.167790790096877
Syncc9902_1576	Methylated-DNA-(protein)-cysteine S-methyltransferase	Inf	0.033	0.0	8.68	100.0	3.482	Inf	1.285	0.089561457689932
Syncc9902_1577	tRNA (guanosine-2'-O-)-methyltransferase (EC:2.1.1.34 )	0.047	0.009	0.181	70.87	99.57	5.825	0.049	0.058	0.0188269082259947
