protein_id	gene_id	sel_ml	neu_ml	lrt	pvalue	nom_sig	bonf_sig	qvalue	fdr_sig	orphan	pfam_status	pfam_domains
22375	estExt_fgenesh1_pg.C_chr_40623	-1819.691773	-1823.491965	7.600384	0.00584	1	0	0.004166437	1	N	dark	
7547	fgenesh1_pg.C_chr_8000208	-1818.436661	-1822.235023	7.596724	0.00585	1	0	0.004172296	1	N	dark	
1000	fgenesh1_pg.C_chr_1000134	-1637.729882	-1641.521387	7.58301	0.00589	1	0	0.004198911	1	N	dark	
31375	e_gw1.1.757.1	-457.337897	-461.129589	7.583384	0.00589	1	0	0.004198911	1	N	white	PF11969;
38187	e_gw1.18.83.1	-588.405545	-592.193755	7.57642	0.00591	1	0	0.004211662	1	N	white	PF00656;
942	fgenesh1_pg.C_chr_1000076	-1003.780967	-1007.56233	7.562726	0.00596	1	0	0.004241139	1	N	dark	
17707	gw1.7.342.1	-1052.698649	-1056.4754	7.553502	0.00599	1	0	0.004260249	1	N	white	PF13460;
1056	fgenesh1_pg.C_chr_1000190	-698.374823	-702.150702	7.551758	0.006	1	0	0.00426172	1	N	dark	
23393	estExt_fgenesh1_pg.C_chr_70174	-1120.001862	-1123.775835	7.547946	0.00601	1	0	0.004268089	1	N	dark	
7469	fgenesh1_pg.C_chr_8000130	-1054.343817	-1058.112457	7.53728	0.00604	1	0	0.004288096	1	N	dark	
23720	estExt_fgenesh1_pg.C_chr_80159	-1494.321955	-1498.091327	7.538744	0.00604	1	0	0.004287275	1	N	dark	
11688	fgenesh1_pg.C_chr_22000033	-2243.717824	-2247.482707	7.529766	0.00607	1	0	0.004303344	1	N	white	PF24646;
3756	fgenesh1_pg.C_chr_3000690	-2144.100684	-2147.864139	7.52691	0.00608	1	0	0.004307498	1	N	white	PF12832;
8375	fgenesh1_pg.C_chr_10000145	-607.603247	-611.365262	7.52403	0.00609	1	0	0.004311715	1	N	dark	
34620	e_gw1.6.270.1	-1576.732065	-1580.492626	7.521122	0.0061	1	0	0.004316005	1	N	white	PF00787;PF09325;
7336	fgenesh1_pg.C_chr_7000719	-666.580955	-670.332413	7.502916	0.00616	1	0	0.004357152	1	N	dark	
11025	fgenesh1_pg.C_chr_18000268	-813.957078	-817.707365	7.500574	0.00617	1	0	0.004360122	1	N	white	PF00650;
6698	fgenesh1_pg.C_chr_7000081	-1461.971087	-1465.711484	7.480794	0.00624	1	0	0.004405552	1	N	dark	
4575	fgenesh1_pg.C_chr_4000525	-1119.243213	-1122.972076	7.457726	0.00632	1	0	0.004459607	1	N	dark	
993	fgenesh1_pg.C_chr_1000127	-6901.180977	-6904.908332	7.45471	0.00633	1	0	0.004461704	1	N	white	PF08082;PF08083;PF10598;
21139	estExt_fgenesh1_pg.C_chr_20112	-548.453767	-552.181095	7.454656	0.00633	1	0	0.004461704	1	N	dark	
38788	e_gw1.23.120.1	-213.866641	-217.587181	7.44108	0.00638	1	0	0.004492711	1	N	white	PF01363;
20686	estExt_fgenesh1_pg.C_chr_10272	-1964.716849	-1968.41968	7.405662	0.0065	1	0	0.004579195	1	N	white	PF08911;PF00638;
263053	thaps1_ua_kg.chr_7000010	-790.650212	-794.351606	7.402788	0.00651	1	0	0.004583691	1	N	white	PF00650;
27811	estExt_Genewise1.C_chr_40179	-1581.369652	-1585.069365	7.399426	0.00652	1	0	0.004587638	1	N	white	PF00155;
8776	fgenesh1_pg.C_chr_11a000162	-1331.027729	-1334.727241	7.399024	0.00653	1	0	0.004587638	1	N	white	PF10294;
7188	fgenesh1_pg.C_chr_7000571	-3399.483155	-3403.159772	7.353234	0.00669	1	0	0.004700163	1	N	white	PF00069;
24797	estExt_fgenesh1_pg.C_chr_140095	-3316.922451	-3320.599374	7.353846	0.00669	1	0	0.004700163	1	N	dark	
23417	estExt_fgenesh1_pg.C_chr_70235	-1497.452397	-1501.118556	7.332318	0.00677	1	0	0.004752249	1	N	white	PF03253;
11823	fgenesh1_pg.C_chr_22000168	-1251.552072	-1255.211387	7.31863	0.00682	1	0	0.004785639	1	N	white	PF12796;
1818	fgenesh1_pg.C_chr_1000952	-920.179574	-923.83679	7.314432	0.00684	1	0	0.004793889	1	N	dark	
23618	estExt_fgenesh1_pg.C_chr_70655	-2935.890083	-2939.545871	7.311576	0.00685	1	0	0.004798569	1	N	white	PF13639;
10919	fgenesh1_pg.C_chr_18000162	-3903.388318	-3907.034662	7.292688	0.00692	1	0	0.004846307	1	N	dark	
8258	fgenesh1_pg.C_chr_10000028	-6818.957117	-6822.594707	7.27518	0.00699	1	0	0.004890774	1	N	white	PF00211;PF00233;
22128	estExt_fgenesh1_pg.C_chr_40147	-3384.856702	-3388.482728	7.252052	0.00708	1	0	0.004951131	1	N	white	PF02141;PF01417;
4338	fgenesh1_pg.C_chr_4000288	-2714.71752	-2718.338891	7.242742	0.00712	1	0	0.004973824	1	N	dark	
20962	estExt_fgenesh1_pg.C_chr_10841	-1718.300079	-1721.92042	7.240682	0.00713	1	0	0.00497649	1	N	white	PF24906;
264061	thaps1_ua_kg.chr_13000109	-607.751068	-611.369261	7.236386	0.00714	1	0	0.004985365	1	N	white	PF00782;
268581	estExt_thaps1_ua_kg.C_chr_30365	-979.534833	-983.149331	7.228996	0.00717	1	0	0.00500097	1	N	white	PF24906;
4971	fgenesh1_pg.C_chr_5000013	-3995.109207	-3998.722951	7.227488	0.00718	1	0	0.00500097	1	N	white	PF11618;
23674	estExt_fgenesh1_pg.C_chr_80071	-2523.160748	-2526.774544	7.227592	0.00718	1	0	0.00500097	1	N	white	PF20710;
21070	estExt_fgenesh1_pg.C_chr_11101	-2440.219693	-2443.831717	7.224048	0.00719	1	0	0.005007509	1	N	white	PF00160;
23550	estExt_fgenesh1_pg.C_chr_70538	-1513.250919	-1516.857543	7.213248	0.00724	1	0	0.005034661	1	N	white	PF13649;
795	fgenesh1_pm.C_chr_17000012	-1344.600372	-1348.201348	7.201952	0.00728	1	0	0.005063365	1	N	white	PF00676;
34738	e_gw1.6.645.1	-195.758387	-199.356696	7.196618	0.0073	1	0	0.005075011	1	N	white	PF13087;
11633	fgenesh1_pg.C_chr_20000229	-761.257453	-764.855276	7.195646	0.00731	1	0	0.005075011	1	N	dark	
4276	fgenesh1_pg.C_chr_4000226	-1214.511	-1218.104486	7.186972	0.00734	1	0	0.005096504	1	N	dark	
13572	gw1.12.44.1	-2173.743388	-2177.336007	7.185238	0.00735	1	0	0.005098334	1	N	white	PF19303;PF09334;
261895	thaps1_ua_kg.chr_3000273	-1065.074082	-1068.658779	7.169394	0.00742	1	0	0.005140437	1	N	white	PF00704;
1357	fgenesh1_pg.C_chr_1000491	-1130.142133	-1133.719151	7.154036	0.00748	1	0	0.005181494	1	N	white	PF00254;
2679	fgenesh1_pg.C_chr_2000634	-1574.844408	-1578.413155	7.137494	0.00755	1	0	0.00522634	1	N	dark	
7743	fgenesh1_pg.C_chr_8000404	-793.903598	-797.468098	7.129	0.00758	1	0	0.005247975	1	N	dark	
22599	estExt_fgenesh1_pg.C_chr_50172	-1618.218818	-1621.778893	7.12015	0.00762	1	0	0.005270751	1	N	dark	
21914	estExt_fgenesh1_pg.C_chr_30696	-1387.44557	-1390.999539	7.107938	0.00767	1	0	0.005303568	1	N	dark	
25637	estExt_fgenesh1_pg.C_chr_200143	-378.085742	-381.636534	7.101584	0.0077	1	0	0.005319183	1	N	dark	
35408	e_gw1.7.357.1	-862.826354	-866.375574	7.09844	0.00772	1	0	0.005325302	1	N	white	PF13489;
20633	estExt_fgenesh1_pg.C_chr_10166	-2286.297694	-2289.837235	7.079082	0.0078	1	0	0.005379886	1	N	white	PF01490;
268966	estExt_thaps1_ua_kg.C_chr_50291	-1728.361817	-1731.892178	7.060722	0.00788	1	0	0.005432019	1	N	white	PF00704;
1645	fgenesh1_pg.C_chr_1000779	-648.467411	-651.989141	7.04346	0.00796	1	0	0.00548131	1	N	white	PF01754;
8138	fgenesh1_pg.C_chr_9000306	-1007.229691	-1010.748945	7.038508	0.00798	1	0	0.005493172	1	N	dark	
25059	estExt_fgenesh1_pg.C_chr_150249	-2568.721322	-2572.238838	7.035032	0.00799	1	0	0.005500529	1	N	white	PF01593;
34559	e_gw1.5.292.1	-1078.997312	-1082.494697	6.99477	0.00817	1	0	0.005622234	1	N	white	PF00069;
10460	fgenesh1_pg.C_chr_16a000141	-557.679717	-561.17248	6.985526	0.00822	1	0	0.005647946	1	N	dark	
23044	estExt_fgenesh1_pg.C_chr_60208	-3791.260984	-3794.746142	6.970316	0.00829	1	0	0.005692727	1	N	dark	
5909	fgenesh1_pg.C_chr_6000064	-2016.007969	-2019.486648	6.957358	0.00835	1	0	0.005730658	1	N	white	PF00447;
2600	fgenesh1_pg.C_chr_2000555	-2189.853763	-2193.330096	6.952666	0.00837	1	0	0.005742256	1	N	dark	
22521	estExt_fgenesh1_pg.C_chr_50025	-2492.807181	-2496.277213	6.940064	0.00843	1	0	0.00577938	1	N	dark	
1882	fgenesh1_pg.C_chr_1001016	-3295.992317	-3299.459666	6.934698	0.00845	1	0	0.005793267	1	N	white	PF00733;
1385	fgenesh1_pg.C_chr_1000519	-1705.067724	-1708.532451	6.929454	0.00848	1	0	0.005806794	1	N	white	PF13593;
262535	thaps1_ua_kg.chr_5000174	-3887.973095	-3891.437147	6.928104	0.00849	1	0	0.005807697	1	N	white	PF13374;PF13424;PF13181;
25478	estExt_fgenesh1_pg.C_chr_19a_190104	-2579.465011	-2582.923309	6.916596	0.00854	1	0	0.005841691	1	N	white	PF16983;
261746	thaps1_ua_kg.chr_3000124	-1549.624998	-1553.061091	6.872186	0.00875	1	0	0.005985048	1	N	white	PF00849;
268793	estExt_thaps1_ua_kg.C_chr_40355	-2445.561733	-2448.99467	6.865874	0.00879	1	0	0.006002632	1	N	white	PF00909;
269169	estExt_thaps1_ua_kg.C_chr_60323	-2704.233849	-2707.663687	6.859676	0.00882	1	0	0.006019888	1	N	white	PF02138;PF25400;
20715	estExt_fgenesh1_pg.C_chr_10342	-2001.643241	-2005.068644	6.850806	0.00886	1	0	0.006046233	1	N	white	PF04777;
36929	e_gw1.12.134.1	-1252.912199	-1256.33438	6.844362	0.00889	1	0	0.006064459	1	N	white	PF00013;
20740	estExt_fgenesh1_pg.C_chr_10392	-820.59797	-824.016288	6.836636	0.00893	1	0	0.00608711	1	N	dark	
8235	fgenesh1_pg.C_chr_10000005	-3276.927948	-3280.342984	6.830072	0.00896	1	0	0.006105876	1	N	dark	
4551	fgenesh1_pg.C_chr_4000501	-2550.630602	-2554.040641	6.820078	0.00901	1	0	0.006135325	1	N	dark	
10925	fgenesh1_pg.C_chr_18000168	-2092.418595	-2095.82827	6.81935	0.00902	1	0	0.006135325	1	N	dark	
263984	thaps1_ua_kg.chr_13000032	-1086.751623	-1090.156732	6.810218	0.00906	1	0	0.00616311	1	N	white	PF10263;
2865	fgenesh1_pg.C_chr_2000820	-4182.345519	-4185.738933	6.786828	0.00918	1	0	0.006240668	1	N	dark	
5820	fgenesh1_pg.C_chr_5000862	-1752.793432	-1756.180097	6.77333	0.00925	1	0	0.006284302	1	N	dark	
12403	gw1.5.5.1	-3378.953085	-3382.337923	6.769676	0.00927	1	0	0.00629344	1	N	white	PF00271;PF09111;PF00176;
7851	fgenesh1_pg.C_chr_9000019	-717.637939	-721.018327	6.760776	0.00932	1	0	0.006321148	1	N	dark	
3592	fgenesh1_pg.C_chr_3000526	-837.015299	-840.389106	6.747614	0.00939	1	0	0.006361066	1	N	dark	
21256	estExt_fgenesh1_pg.C_chr_20349	-1079.480453	-1082.852638	6.74437	0.0094	1	0	0.006361066	1	N	dark	
260914	thaps1_ua_kg.chr_1000174	-838.263505	-841.635665	6.74432	0.0094	1	0	0.006361066	1	N	white	PF00083;
261719	thaps1_ua_kg.chr_3000097	-642.463425	-645.836123	6.745396	0.0094	1	0	0.006361066	1	N	white	PF01596;
25910	estExt_fgenesh1_pg.C_chr_240066	-933.634762	-937.006889	6.744254	0.00941	1	0	0.006361066	1	N	dark	
23385	estExt_fgenesh1_pg.C_chr_70157	-3607.866977	-3611.235298	6.736642	0.00945	1	0	0.006384486	1	N	white	PF03457;
269434	estExt_thaps1_ua_kg.C_chr_90083	-1703.47212	-1706.836471	6.728702	0.00949	1	0	0.006409175	1	N	white	PF10672;
23888	estExt_fgenesh1_pg.C_chr_80475	-3490.834173	-3494.190768	6.71319	0.00957	1	0	0.006461341	1	N	dark	
10547	fgenesh1_pg.C_chr_17000010	-1895.494962	-1898.847085	6.704246	0.00962	1	0	0.006489995	1	N	white	PF04179;PF17184;
8858	fgenesh1_pg.C_chr_11a000244	-1725.682724	-1729.018387	6.671326	0.0098	1	0	0.006605897	1	N	dark	
23363	estExt_fgenesh1_pg.C_chr_70112	-566.747612	-570.082905	6.670586	0.0098	1	0	0.006605897	1	N	dark	
23966	estExt_fgenesh1_pg.C_chr_90159	-6748.026068	-6751.359298	6.66646	0.00982	1	0	0.006617304	1	N	white	PF12796;
8248	fgenesh1_pg.C_chr_10000018	-792.278357	-795.610781	6.664848	0.00983	1	0	0.00661939	1	N	white	PF08888;
23356	estExt_fgenesh1_pg.C_chr_70084	-1195.643795	-1198.959199	6.630808	0.01	1	0	0.006743097	1	N	white	PF13410;PF13417;
23698	estExt_fgenesh1_pg.C_chr_80110	-1631.062715	-1634.374898	6.624366	0.0101	1	0	0.006763546	1	N	white	PF14234;
24876	estExt_fgenesh1_pg.C_chr_140224	-1384.529743	-1387.839993	6.6205	0.0101	1	0	0.006774256	1	N	dark	
6288	fgenesh1_pg.C_chr_6000443	-2313.880971	-2317.183755	6.605568	0.0102	1	0	0.00682728	1	N	dark	
262570	thaps1_ua_kg.chr_5000209	-326.895773	-330.189719	6.587892	0.0103	1	0	0.006891347	1	N	white	PF14931;
3149	fgenesh1_pg.C_chr_3000083	-1632.215018	-1635.494519	6.559002	0.0104	1	0	0.006995898	1	N	white	PF13410;PF13409;
11588	fgenesh1_pg.C_chr_20000184	-2829.19359	-2832.474659	6.562138	0.0104	1	0	0.006987681	1	N	white	PF02178;
268451	estExt_thaps1_ua_kg.C_chr_30111	-1264.684111	-1267.962957	6.557692	0.0104	1	0	0.006996944	1	N	white	PF00270;
16241	gw1.3.402.1	-1298.174544	-1301.451903	6.554718	0.0105	1	0	0.00700454	1	N	white	PF00676;
20771	estExt_fgenesh1_pg.C_chr_10451	-1838.006793	-1841.283589	6.553592	0.0105	1	0	0.007004867	1	N	dark	
3302	fgenesh1_pg.C_chr_3000236	-545.047464	-548.31445	6.533972	0.0106	1	0	0.007074258	1	N	dark	
23834	estExt_fgenesh1_pg.C_chr_80392	-3147.177779	-3150.447408	6.539258	0.0106	1	0	0.007057397	1	N	white	PF00397;
9103	fgenesh1_pg.C_chr_12000184	-3853.904418	-3857.157771	6.506706	0.0107	1	0	0.007179348	1	N	dark	
2052	fgenesh1_pg.C_chr_2000007	-914.602379	-917.852485	6.500212	0.0108	1	0	0.007201406	1	N	dark	
20807	estExt_fgenesh1_pg.C_chr_10517	-1279.075886	-1282.323567	6.495362	0.0108	1	0	0.00721686	1	N	white	PF13911;
23018	estExt_fgenesh1_pg.C_chr_60168	-889.954106	-893.200087	6.491962	0.0108	1	0	0.007226454	1	N	white	PF01138;
10942	fgenesh1_pg.C_chr_18000185	-489.202078	-492.446876	6.489596	0.0109	1	0	0.007231856	1	N	white	PF06865;
38800	e_gw1.23.70.1	-971.715873	-974.957251	6.482756	0.0109	1	0	0.007251276	1	N	white	PF00141;
262675	thaps1_ua_kg.chr_5000314	-1141.904506	-1145.147831	6.48665	0.0109	1	0	0.007239627	1	N	unmapped	
6373	fgenesh1_pg.C_chr_6000528	-758.951444	-762.184312	6.465736	0.011	1	0	0.007316786	1	N	dark	
8980	fgenesh1_pg.C_chr_12000061	-2643.455907	-2646.686156	6.460498	0.011	1	0	0.007334114	1	N	dark	
2218	fgenesh1_pg.C_chr_2000173	-1455.418798	-1458.643359	6.449122	0.0111	1	0	0.007372639	1	N	white	PF00447;
24140	estExt_fgenesh1_pg.C_chr_100108	-1956.115242	-1959.342479	6.454474	0.0111	1	0	0.00735474	1	N	dark	
1852	fgenesh1_pg.C_chr_1000986	-1035.605785	-1038.826283	6.440996	0.0112	1	0	0.007402135	1	N	white	PF00179;
25904	estExt_fgenesh1_pg.C_chr_240051	-773.872509	-777.08945	6.433882	0.0112	1	0	0.007427524	1	N	dark	
2557	fgenesh1_pg.C_chr_2000512	-1379.944604	-1383.154972	6.420736	0.0113	1	0	0.007478361	1	N	white	PF13621;
14555	gw1.19a.37.1	-1803.304235	-1806.512183	6.415896	0.0113	1	0	0.007494421	1	N	white	PF02492;PF07683;
4267	fgenesh1_pg.C_chr_4000217	-1093.637289	-1096.840684	6.40679	0.0114	1	0	0.007528587	1	N	white	PF08238;
24592	estExt_fgenesh1_pg.C_chr_130046	-4891.561046	-4894.761627	6.401162	0.0114	1	0	0.007548114	1	N	dark	
879	fgenesh1_pg.C_chr_1000013	-1761.843872	-1765.038333	6.388922	0.0115	1	0	0.00759154	1	N	dark	
22359	estExt_fgenesh1_pg.C_chr_40593	-2773.498915	-2776.688724	6.379618	0.0115	1	0	0.007627025	1	N	white	PF13634;
24072	estExt_fgenesh1_pg.C_chr_90360	-3467.669206	-3470.865181	6.39195	0.0115	1	0	0.00758299	1	N	dark	
10595	fgenesh1_pg.C_chr_17000058	-2156.38448	-2159.568034	6.367108	0.0116	1	0	0.00767654	1	N	white	PF08512;
28125	estExt_Genewise1.C_chr_40732	-1880.143193	-1883.325073	6.36376	0.0116	1	0	0.007686594	1	N	unmapped	
2996	fgenesh1_pg.C_chr_2000951	-1633.365111	-1636.546102	6.361982	0.0117	1	0	0.007689858	1	N	dark	
21957	estExt_fgenesh1_pg.C_chr_30773	-1063.384233	-1066.55656	6.344654	0.0118	1	0	0.007760853	1	N	white	PF04755;
22702	estExt_fgenesh1_pg.C_chr_50399	-1553.604323	-1556.775415	6.342184	0.0118	1	0	0.007767185	1	N	dark	
9522	fgenesh1_pg.C_chr_13000242	-1425.699745	-1428.858438	6.317386	0.012	1	0	0.007872013	1	N	white	PF03457;
11327	fgenesh1_pg.C_chr_19c_29000013	-858.049045	-861.196333	6.294576	0.0121	1	0	0.00795561	1	N	dark	
23444	estExt_fgenesh1_pg.C_chr_70292	-1984.141998	-1987.289448	6.2949	0.0121	1	0	0.00795561	1	N	dark	
261803	thaps1_ua_kg.chr_3000181	-938.417076	-941.563066	6.29198	0.0121	1	0	0.007962692	1	N	white	PF13516;
264318	thaps1_ua_kg.chr_15000056	-611.315947	-614.465928	6.299962	0.0121	1	0	0.007940606	1	N	white	PF12874;
269333	estExt_thaps1_ua_kg.C_chr_80028	-2364.946509	-2368.098172	6.303326	0.0121	1	0	0.007930118	1	N	white	PF00854;
6481	fgenesh1_pg.C_chr_6000636	-1032.370206	-1035.514105	6.287798	0.0122	1	0	0.007976917	1	N	white	PF08766;
34514	e_gw1.5.144.1	-1998.453779	-2001.578314	6.24907	0.0124	1	0	0.008148513	1	N	white	PF02781;PF00479;
6045	fgenesh1_pg.C_chr_6000200	-3227.312587	-3230.414506	6.203838	0.0127	1	0	0.008354552	1	N	white	PF05450;
36511	e_gw1.10.96.1	-1112.144769	-1115.241227	6.192916	0.0128	1	0	0.008401447	1	N	white	PF00849;
5519	fgenesh1_pg.C_chr_5000561	-1703.36169	-1706.455135	6.18689	0.0129	1	0	0.008425273	1	N	dark	
10835	fgenesh1_pg.C_chr_18000078	-1684.427991	-1687.518039	6.180096	0.0129	1	0	0.008448002	1	N	dark	
260818	thaps1_ua_kg.chr_1000078	-2175.128372	-2178.219889	6.183034	0.0129	1	0	0.008438817	1	N	white	PF06565;
9650	fgenesh1_pg.C_chr_13000370	-2672.086993	-2675.161839	6.149692	0.0131	1	0	0.008584628	1	N	white	PF00730;
263996	thaps1_ua_kg.chr_13000044	-3996.498347	-3999.573696	6.150698	0.0131	1	0	0.008584628	1	N	white	PF00271;PF00176;PF07496;
3607	fgenesh1_pg.C_chr_3000541	-2057.887492	-2060.958644	6.142304	0.0132	1	0	0.00861072	1	N	dark	
4076	fgenesh1_pg.C_chr_4000026	-1758.107932	-1761.180254	6.144644	0.0132	1	0	0.008604248	1	N	white	PF09011;
23568	estExt_fgenesh1_pg.C_chr_70566	-2787.16663	-2790.237215	6.14117	0.0132	1	0	0.008611326	1	N	white	PF25789;
22198	estExt_fgenesh1_pg.C_chr_40293	-539.742943	-542.808931	6.131976	0.0133	1	0	0.008651281	1	N	dark	
5182	fgenesh1_pg.C_chr_5000224	-4503.424897	-4506.480273	6.110752	0.0134	1	0	0.008750785	1	N	white	PF03567;
263902	thaps1_ua_kg.chr_12000053	-1222.814839	-1225.863553	6.097428	0.0135	1	0	0.008811986	1	N	white	PF01040;
25840	estExt_fgenesh1_pg.C_chr_230061	-986.32911	-989.36772	6.07722	0.0137	1	0	0.008908278	1	N	white	PF18484;
1873	fgenesh1_pg.C_chr_1001007	-3310.205948	-3313.234972	6.058048	0.0138	1	0	0.008985035	1	N	white	PF12796;
5172	fgenesh1_pg.C_chr_5000214	-2596.294318	-2599.326102	6.063568	0.0138	1	0	0.008967185	1	N	dark	
22785	estExt_fgenesh1_pg.C_chr_50560	-1666.929578	-1669.959923	6.06069	0.0138	1	0	0.008976704	1	N	white	PF03928;
25901	estExt_fgenesh1_pg.C_chr_240046	-1482.384757	-1485.418992	6.06847	0.0138	1	0	0.00894742	1	N	white	PF01408;
10904	fgenesh1_pg.C_chr_18000147	-1562.65681	-1565.680629	6.047638	0.0139	1	0	0.009033029	1	N	dark	
4116	fgenesh1_pg.C_chr_4000066	-1957.100196	-1960.113754	6.027116	0.0141	1	0	0.009133464	1	N	white	PF13679;
26031	estExt_fgenesh1_kg.C_chr_140007	-1838.58149	-1841.583543	6.004106	0.0143	1	0	0.009248085	1	N	white	PF00464;
261430	thaps1_ua_kg.chr_2000254	-896.138987	-899.138234	5.998494	0.0143	1	0	0.00927229	1	N	white	PF01490;
24764	estExt_fgenesh1_pg.C_chr_140031	-1298.125537	-1301.117818	5.984562	0.0144	1	0	0.009340516	1	N	dark	
22368	estExt_fgenesh1_pg.C_chr_40611	-1528.77606	-1531.761651	5.971182	0.0145	1	0	0.00940632	1	N	white	PF10609;
1905	fgenesh1_pg.C_chr_1001039	-1774.830612	-1777.811538	5.961852	0.0146	1	0	0.009445525	1	N	dark	
6473	fgenesh1_pg.C_chr_6000628	-1995.797916	-1998.779864	5.963896	0.0146	1	0	0.009439921	1	N	dark	
2224	fgenesh1_pg.C_chr_2000179	-907.404837	-910.380304	5.950934	0.0147	1	0	0.009488102	1	N	dark	
11752	fgenesh1_pg.C_chr_22000097	-717.219403	-720.195501	5.952196	0.0147	1	0	0.00948667	1	N	white	PF13640;
32944	e_gw1.3.541.1	-994.59979	-997.578134	5.956688	0.0147	1	0	0.009467877	1	N	white	PF00378;
9943	fgenesh1_pg.C_chr_14000288	-1486.315373	-1489.284998	5.93925	0.0148	1	0	0.00953582	1	N	dark	
23396	estExt_fgenesh1_pg.C_chr_70181	-2913.246275	-2916.218173	5.943796	0.0148	1	0	0.009521226	1	N	dark	
23667	estExt_fgenesh1_pg.C_chr_80058	-2799.576819	-2802.545374	5.93711	0.0148	1	0	0.00954126	1	N	dark	
25535	estExt_fgenesh1_pg.C_chr_19c_290026	-3093.972002	-3096.941556	5.939108	0.0148	1	0	0.00953582	1	N	dark	
3494	fgenesh1_pg.C_chr_3000428	-3983.057308	-3986.023601	5.932586	0.0149	1	0	0.009560397	1	N	white	PF07738;
9125	fgenesh1_pg.C_chr_12000206	-2131.224243	-2134.189908	5.93133	0.0149	1	0	0.00956183	1	N	white	PF03151;
1798	fgenesh1_pg.C_chr_1000932	-1060.730185	-1063.681512	5.902654	0.0151	1	0	0.00970781	1	N	dark	
8380	fgenesh1_pg.C_chr_10000150	-1473.384182	-1476.335972	5.90358	0.0151	1	0	0.00970781	1	N	dark	
10916	fgenesh1_pg.C_chr_18000159	-1436.064392	-1439.008239	5.887694	0.0152	1	0	0.009779627	1	N	white	PF20710;
22951	estExt_fgenesh1_pg.C_chr_60028	-3147.046758	-3149.992756	5.891996	0.0152	1	0	0.009761246	1	N	white	PF05199;PF00732;
8414	fgenesh1_pg.C_chr_10000184	-1777.664228	-1780.597487	5.866518	0.0154	1	0	0.009892408	1	N	dark	
8180	fgenesh1_pg.C_chr_9000348	-3264.046279	-3266.970284	5.84801	0.0156	1	0	0.009987421	1	N	dark	
8649	fgenesh1_pg.C_chr_11a000035	-2754.204892	-2757.128752	5.84772	0.0156	1	0	0.009987421	1	N	dark	
24746	estExt_fgenesh1_pg.C_chr_140003	-1130.945734	-1133.850823	5.810178	0.0159	1	0	0.01019714	0	N	white	PF04961;
10185	fgenesh1_pg.C_chr_15000175	-1392.728028	-1395.619861	5.783666	0.0162	1	0	0.01034048	0	N	dark	
269097	estExt_thaps1_ua_kg.C_chr_60206	-1808.037742	-1810.929962	5.78444	0.0162	1	0	0.01034048	0	N	white	PF03847;
3230	fgenesh1_pg.C_chr_3000164	-1412.369909	-1415.253767	5.767716	0.0163	1	0	0.01042891	0	N	white	PF06916;
20979	estExt_fgenesh1_pg.C_chr_10881	-3934.910504	-3937.780065	5.739122	0.0166	1	0	0.01059412	0	N	dark	
16828	gw1.3.482.1	-532.188023	-535.036268	5.69649	0.017	1	0	0.01084239	0	N	white	PF00069;
21313	estExt_fgenesh1_pg.C_chr_20466	-789.302857	-792.152311	5.698908	0.017	1	0	0.01083351	0	N	dark	
1856	fgenesh1_pg.C_chr_1000990	-1935.751451	-1938.594036	5.68517	0.0171	1	0	0.01090646	0	N	white	PF13679;PF00098;
8149	fgenesh1_pg.C_chr_9000317	-1083.897471	-1086.738141	5.68134	0.0171	1	0	0.0109242	0	N	white	PF03109;
5484	fgenesh1_pg.C_chr_5000526	-761.410891	-764.250441	5.6791	0.0172	1	0	0.01093206	0	N	white	PF06027;
7420	fgenesh1_pg.C_chr_8000081	-2476.09662	-2478.929304	5.665368	0.0173	1	0	0.0110057	0	N	dark	
32051	e_gw1.2.589.1	-674.082305	-676.916385	5.66816	0.0173	1	0	0.01099431	0	N	dark	
20972	estExt_fgenesh1_pg.C_chr_10863	-1251.355478	-1254.17896	5.646964	0.0175	1	0	0.01111561	0	N	white	PF24906;
5924	fgenesh1_pg.C_chr_6000079	-1307.454384	-1310.273668	5.638568	0.0176	1	0	0.01116275	0	N	white	PF00153;
20950	estExt_fgenesh1_pg.C_chr_10820	-3424.722966	-3427.528409	5.610886	0.0178	1	0	0.01133415	0	N	white	PF12697;PF03982;
7036	fgenesh1_pg.C_chr_7000419	-2295.567317	-2298.371437	5.60824	0.0179	1	0	0.01134128	0	N	white	PF00400;
7330	fgenesh1_pg.C_chr_7000713	-1674.344751	-1677.145589	5.601676	0.0179	1	0	0.0113686	0	N	white	PF05991;
7479	fgenesh1_pg.C_chr_8000140	-3406.13932	-3408.94085	5.60306	0.0179	1	0	0.01136593	0	N	white	PF01535;
11224	fgenesh1_pg.C_chr_19a_19000167	-2453.323139	-2456.127057	5.607836	0.0179	1	0	0.01134128	0	N	white	PF00646;
24988	estExt_fgenesh1_pg.C_chr_150115	-2091.971099	-2094.764146	5.586094	0.0181	1	0	0.01146382	0	N	white	PF00856;
644	fgenesh1_pm.C_chr_9000012	-1293.122448	-1295.912957	5.581018	0.0182	1	0	0.01148436	0	N	white	PF00294;
2465	fgenesh1_pg.C_chr_2000420	-4136.140038	-4138.930551	5.581026	0.0182	1	0	0.01148436	0	N	dark	
10071	fgenesh1_pg.C_chr_15000061	-1352.295766	-1355.082726	5.57392	0.0182	1	0	0.01151188	0	N	dark	
