Gene_id	InterPro_description	Pan_gene_category	πN	πS	πN / πS
Sro400_g135050	Neurotransmitter-gated ion-channel ligand-binding domain superfamily (IPR036734); Neurotransmitter-gated ion-channel (IPR006201); Neurotransmitter-gated ion-channel ligand-binding domain (IPR006202); Neurotransmitter-gated ion-channel transmembrane domain superfamily (IPR036719)	Core	0.002097021036269	0.012635619723183	0.165961075294306
Sro400_g135060	Multi antimicrobial extrusion protein (IPR002528)	Core	0.000739644674556	0.012964543992431	0.057051345191008
Sro400_g135070	-	Core	0.001410934656085	0.035569804694836	0.039666640516852
Sro400_g135080	-	Core	0.004177680892857	0.011433146067416	0.365400815158257
Sro400_g135090	Neurotransmitter-gated ion-channel ligand-binding domain superfamily (IPR036734); Neurotransmitter-gated ion-channel (IPR006201); Neurotransmitter-gated ion-channel transmembrane domain (IPR006029); Neurotransmitter-gated ion-channel ligand-binding domain (IPR006202); Neurotransmitter-gated ion-channel transmembrane domain superfamily (IPR036719)	Core	0.002655369298614	0.003399606627393	0.781081339593149
Sro400_g135100	Vitamin K epoxide reductase (IPR012932)	Core	No data	No data	No data
Sro400_g135110	-	Core	0.005819129149463	0.032635543717277	0.178306486935672
Sro400_g135120	HotDog domain superfamily (IPR029069)	Core	0.002215362924282	0.031774559130435	0.069721279693855
Sro400_g135130	Lysine methyltransferase (IPR019410); S-adenosyl-L-methionine-dependent methyltransferase (IPR029063)	Core	0.005588692519685	0.036737614345991	0.152124535552344
Sro400_g135140	NOB1, PIN  domain (IPR039909); NOB1 zinc finger-like superfamily (IPR036283); RNA-binding protein NOB1 (IPR039907); Nin one binding (NOB1) Zn-ribbon-like (IPR014881); Ribonuclease, PIN domain (IPR033411)	Core	No data	No data	No data
Sro400_g135150	MFS transporter superfamily (IPR036259)	Core	0.002992392356338	0.016650864092664	0.179713937948483
Sro400_g135160	Hedgehog protein, Hint domain (IPR001767); Intein N-terminal splicing region (IPR006141); Hint domain N-terminal (IPR003587); Hint domain superfamily (IPR036844)	Core	0.006164850664305	0.020449736767036	0.301463570633439
Sro400_g135170	Hedgehog protein, Hint domain (IPR001767); Intein N-terminal splicing region (IPR006141); Hint domain superfamily (IPR036844)	Core	0.002026071199525	0.01002024291498	0.202197812639458
Sro400_g135180	Protein kinase domain (IPR000719); Serine/threonine-protein kinase, active site (IPR008271); Protein kinase, ATP binding site (IPR017441); Protein kinase-like domain superfamily (IPR011009)	Core	No data	No data	No data
Sro400_g135190	Exocyst complex component EXOC3/Sec6 (IPR010326)	Core	No data	No data	No data
Sro400_g135200	-	Core	No data	No data	No data
Sro400_g135210	-	Core	No data	No data	No data
Sro400_g135220	-	Core	No data	No data	No data
Sro400_g135230	-	Core	0.002663905978785	0.011956521428572	0.222799414921739
Sro4000_g352420	-	Core	No data	No data	No data
Sro4002_g352430	Domain of unknown function DUF4395 (IPR025508); Glutaredoxin (IPR002109); Glutaredoxin subgroup (IPR014025); Thioredoxin-like superfamily (IPR036249)	Core	No data	No data	No data
Sro4005_g352440	CRAL-TRIO lipid binding domain (IPR001251); CRAL-TRIO lipid binding domain superfamily (IPR036865)	Dispensable	No data	No data	No data
Sro4005_g352450	-	Dispensable	No data	No data	No data
Sro4006_g352460	Endonuclease/exonuclease/phosphatase superfamily (IPR036691); Endonuclease/exonuclease/phosphatase (IPR005135)	Dispensable	No data	No data	No data
Sro4006_g352470	Amidohydrolase-related (IPR006680); Metal-dependent hydrolase (IPR032466)	Core	No data	No data	No data
Sro4008_g352480	-	Dispensable	No data	No data	No data
Sro4009_g352490	-	Dispensable	No data	No data	No data
Sro4009_g352500	Harbinger transposase-derived nuclease domain (IPR027806)	Dispensable	No data	No data	No data
Sro401_g135240	-	Core	0.00412571759379	0.021682046074074	0.190282668881681
Sro401_g135250	GPCR family 3, GABA-B receptor (IPR002455); GPCR family 3, C-terminal (IPR017978)	Core	0.003104381178271	0.029259841309824	0.106096992987743
Sro401_g135260	Leucine-rich repeat domain superfamily (IPR032675); Leucine-rich repeat (IPR001611)	Core	0.001670297385621	0.005827506060606	0.286623019907628
Sro401_g135261	Ricin B-like lectins (IPR035992)	Dispensable	No data	No data	No data
Sro401_g135270	Alpha/Beta hydrolase fold (IPR029058); Serine aminopeptidase, S33 (IPR022742)	Core	No data	No data	No data
Sro401_g135280	-	Core	No data	No data	No data
Sro401_g135290	-	Dispensable	No data	No data	No data
Sro401_g135300	-	Dispensable	No data	No data	No data
Sro401_g135310	Leucine-rich repeat domain superfamily (IPR032675)	Core	No data	No data	No data
Sro401_g135320	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770); Ankyrin repeat (IPR002110)	Core	0.001939259857482	0.011684006622517	0.165975586982721
Sro401_g135330	Vacuolar protein sorting-associated protein 62 (IPR009291); Beta-propeller repeat TECPR (IPR006624); C-type lectin-like (IPR001304)	Core	No data	No data	No data
Sro401_g135340	Glycosyltransferase 61 (IPR007657)	Core	No data	No data	No data
Sro401_g135350	-	Core	0.004837256247954	0.009270013674614	0.521817595717312
Sro401_g135360	-	Dispensable	No data	No data	No data
Sro401_g135370	-	Core	No data	No data	No data
Sro4012_g352510	Histidine phosphatase superfamily, clade-1 (IPR013078); Phosphoglycerate/bisphosphoglycerate mutase, active site (IPR001345); Histidine phosphatase superfamily (IPR029033)	Core	No data	No data	No data
Sro4013_g352520	-	Dispensable	No data	No data	No data
Sro4018_g352530	Integrase-like, catalytic domain superfamily (IPR013762); DNA breaking-rejoining enzyme, catalytic core (IPR011010)	Dispensable	No data	No data	No data
Sro4018_g352540	-	Dispensable	No data	No data	No data
Sro4018_g352550	-	Dispensable	No data	No data	No data
Sro402_g135380	-	Core	0.00357099956163	0.014937696402629	0.239059588933757
Sro402_g135390	-	Core	No data	No data	No data
Sro402_g135400	-	Core	No data	No data	No data
Sro402_g135410	Kinesin motor domain superfamily (IPR036961); Myosin head, motor domain (IPR001609); IQ motif, EF-hand binding site (IPR000048); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.001864856955224	0.03136292427951	0.059460557268323
Sro402_g135420	-	Core	0.00361125750379	0.051914600715564	0.069561500117773
Sro402_g135430	PT repeat (IPR006970)	Core	0.006202803883677	0.014017612435824	0.442500740555857
Sro402_g135440	-	Core	No data	No data	No data
Sro402_g135450	IQ motif, EF-hand binding site (IPR000048)	Core	0.002691075582741	0.030465919976839	0.088330685066682
Sro402_g135460	-	Dispensable	No data	No data	No data
Sro402_g135470	PHIP1, RNA recognition motif 2 (IPR034362); Nucleotide-binding alpha-beta plait domain superfamily (IPR012677); RNA recognition motif domain (IPR000504); RNA-binding domain superfamily (IPR035979)	Core	No data	No data	No data
Sro402_g135480	Potassium channel tetramerisation-type BTB domain (IPR003131); BTB/POZ domain (IPR000210); SKP1/BTB/POZ domain superfamily (IPR011333)	Core	0.004909127791563	0.023600253754941	0.208011652863503
Sro402_g135490	GNAT domain (IPR000182); Acyl-CoA N-acyltransferase (IPR016181)	Dispensable	No data	No data	No data
Sro402_g135500	PhoD-like superfamily (IPR038607); Alkaline phosphatase D-related (IPR018946); Purple acid phosphatase-like, N-terminal (IPR008963)	Core	0.003885584883023	0.027738688843813	0.140078174022634
Sro402_g135510	ABC transporter-like (IPR003439); AAA+ ATPase domain (IPR003593); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.004474128452536	0.039416428936521	0.113509228848234
Sro402_g135520	von Willebrand factor A-like domain superfamily (IPR036465); MHCK/EF2 kinase (IPR004166); von Willebrand factor, type A (IPR002035); Protein kinase-like domain superfamily (IPR011009)	Core	0.004056204389816	0.028874928436364	0.140474959055046
Sro402_g135530	Zinc finger, RanBP2-type (IPR001876); Zinc finger, RanBP2-type superfamily (IPR036443); Papain-like cysteine peptidase superfamily (IPR038765)	Core	0.009934760524747	0.016394952109705	0.605964595582181
Sro402_g135540	-	Core	0	0.008926114803625	0
Sro4021_g352560	Ammonium/urea transporter (IPR029020); Ammonium transporter AmtB-like domain (IPR024041)	Core	No data	No data	No data
Sro4023_g352570	-	Dispensable	No data	No data	No data
Sro4026_g352580	-	Core	No data	No data	No data
Sro4026_g352590	Domain of unknown function DUF4116 (IPR025197)	Core	No data	No data	No data
Sro403_g135550	-	Dispensable	No data	No data	No data
Sro403_g135560	Alpha/Beta hydrolase fold (IPR029058); Alpha/beta hydrolase fold-1 (IPR000073)	Dispensable	No data	No data	No data
Sro403_g135570	SET domain (IPR001214)	Dispensable	No data	No data	No data
Sro403_g135580	-	Core	No data	No data	No data
Sro403_g135590	-	Dispensable	No data	No data	No data
Sro403_g135600	Phytanoyl-CoA dioxygenase (IPR008775)	Dispensable	No data	No data	No data
Sro403_g135610	-	Dispensable	No data	No data	No data
Sro403_g135620	-	Dispensable	No data	No data	No data
Sro403_g135630	-	Core	No data	No data	No data
Sro403_g135640	-	Core	0.002765947032641	0.020366861946903	0.135806244469663
Sro403_g135650	-	Core	0.003677945252052	0.039538605188679	0.093021623663768
Sro403_g135660	-	Core	0.007494284951974	0.049867996515679	0.150282455193845
Sro403_g135670	Zinc finger, RING/FYVE/PHD-type (IPR013083); RING-type zinc-finger, LisH dimerisation motif (IPR027370); Zinc finger, RING-type, conserved site (IPR017907); Zinc finger, RING-type (IPR001841)	Core	0.003123850055127	0.016231217716536	0.192459377335835
Sro403_g135680	DNA glycosylase (IPR011257)	Core	No data	No data	No data
Sro403_g135690	Nucleotide-diphospho-sugar transferases (IPR029044)	Dispensable	No data	No data	No data
Sro403_g135700	-	Dispensable	No data	No data	No data
Sro403_g135710	Beta-lactamase-related (IPR001466); Beta-lactamase/transpeptidase-like (IPR012338)	Dispensable	No data	No data	No data
Sro403_g135720	-	Dispensable	No data	No data	No data
Sro403_g135730	-	Core	No data	No data	No data
Sro403_g135740	-	Core	0.002924944370861	0.03929206460177	0.074441096453078
Sro403_g135750	-	Core	No data	No data	No data
Sro403_g135760	SET domain (IPR001214)	Core	0.003145670724638	0.020296985185185	0.154982165870314
Sro403_g135770	Tetratricopeptide-like helical domain superfamily (IPR011990)	Core	0.004200152410208	0.031798258777429	0.132087496979213
Sro403_g135780	F-box domain (IPR001810); F-box-like domain superfamily (IPR036047)	Core	No data	No data	No data
Sro403_g135790	-	Core	No data	No data	No data
Sro4035_g352600	Rhomboid-like superfamily (IPR035952); Peptidase S54, rhomboid domain (IPR022764)	Dispensable	No data	No data	No data
Sro4035_g352610	-	Dispensable	No data	No data	No data
Sro4035_g352620	-	Dispensable	No data	No data	No data
Sro4039_g352630	-	Dispensable	No data	No data	No data
Sro404_g135800	NSFL1 cofactor p47, SEP domain superfamily (IPR036241); SEP domain (IPR012989); UBX domain (IPR001012); Ubiquitin-like domain superfamily (IPR029071)	Core	No data	No data	No data
Sro404_g135810	HAT, C-terminal dimerisation domain (IPR008906)	Dispensable	No data	No data	No data
Sro404_g135820	-	Core	0.001152831818182	0.035882079452055	0.032128344727686
Sro404_g135830	-	Core	0.002306304864865	0.024562093846154	0.093896916089914
Sro404_g135840	Helicase-associated (IPR005114)	Core	0.008703099269481	0.043978156069364	0.197895956705271
Sro404_g135850	-	Core	No data	No data	No data
Sro404_g135860	-	Core	No data	No data	No data
Sro404_g135870	-	Dispensable	No data	No data	No data
Sro404_g135880	-	Dispensable	No data	No data	No data
Sro404_g135890	-	Dispensable	No data	No data	No data
Sro404_g135900	-	Dispensable	No data	No data	No data
Sro404_g135910	P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Dispensable	No data	No data	No data
Sro404_g135920	-	Dispensable	No data	No data	No data
Sro404_g135930	PDZ domain (IPR001478); PDZ superfamily (IPR036034)	Core	0.002926671226415	0.008952787292818	0.326900565231009
Sro404_g135940	Pentapeptide repeat (IPR001646)	Core	0.003481185725076	0.01694454628821	0.205445791575889
Sro404_g135950	Cytochrome P450 superfamily (IPR036396); Cytochrome P450 (IPR001128); Cytochrome P450, E-class, group IV (IPR002403); Cytochrome P450, conserved site (IPR017972)	Core	0.00088493747137	0.009754697479615	0.090719109764195
Sro404_g135960	TauD/TfdA-like domain (IPR003819)	Core	0.000360630159787	0.032971940796555	0.010937486574179
Sro404_g135970	Uncharacterised protein family Ycf49 (IPR019634); Protein of unknown function DUF3593 (IPR021995)	Core	0.001255311155721	0.022885975799481	0.054850672163592
Sro404_g135980	LYR motif-containing protein 2 (IPR026868); Complex 1 LYR protein (IPR008011)	Core	0.002396933844679	0.016286657980456	0.147171620325982
Sro404_g135990	Membrane associated eicosanoid/glutathione metabolism-like domain superfamily (IPR023352); Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein (IPR001129)	Core	0.002231969257045	0.011996788856305	0.186047223451152
Sro404_g136000	Nucleotide cyclase (IPR029787); Adenylyl cyclase class-3/4/guanylyl cyclase (IPR001054)	Core	0.001037909968685	0.038201059388647	0.027169664540592
Sro404_g136010	Ribonuclease H-like superfamily (IPR012337)	Core	No data	No data	No data
Sro4040_g352640	-	Dispensable	No data	No data	No data
Sro4045_g352650	-	Dispensable	No data	No data	No data
Sro4045_g352660	GPCR family 3, GABA-B receptor (IPR002455); GPCR family 3, C-terminal (IPR017978); GPCR, family 3 (IPR000337)	Dispensable	No data	No data	No data
Sro405_g136020	-	Core	No data	No data	No data
Sro405_g136030	-	Core	No data	No data	No data
Sro405_g136040	Amino acid transporter, transmembrane domain (IPR013057)	Core	No data	No data	No data
Sro405_g136050	BTB/POZ domain (IPR000210); SKP1/BTB/POZ domain superfamily (IPR011333)	Core	No data	No data	No data
Sro405_g136060	-	Core	0.00645052559415	0.030759320645161	0.209709624882908
Sro405_g136070	Amino acid transporter, transmembrane domain (IPR013057)	Dispensable	No data	No data	No data
Sro405_g136080	Phytanoyl-CoA dioxygenase (IPR008775)	Dispensable	No data	No data	No data
Sro405_g136090	Alcohol dehydrogenase, C-terminal (IPR013149); Alcohol dehydrogenase, N-terminal (IPR013154); Alcohol dehydrogenase, zinc-type, conserved site (IPR002328); NAD(P)-binding domain superfamily (IPR036291); GroES-like superfamily (IPR011032)	Dispensable	No data	No data	No data
Sro405_g136100	ELO family (IPR002076)	Dispensable	No data	No data	No data
Sro405_g136110	-	Dispensable	No data	No data	No data
Sro405_g136120	-	Core	No data	No data	No data
Sro405_g136130	Tetratricopeptide-like helical domain superfamily (IPR011990)	Dispensable	No data	No data	No data
Sro405_g136140	S-adenosyl-L-methionine-dependent methyltransferase (IPR029063)	Dispensable	No data	No data	No data
Sro405_g136150	-	Dispensable	No data	No data	No data
Sro405_g136160	-	Core	0.00946816825141	0.033413549261084	0.283363140426317
Sro405_g136170	Mpv17/PMP22 (IPR007248)	Core	0.002512648752399	0.022342745180723	0.112459267295726
Sro405_g136180	-	Core	No data	No data	No data
Sro405_g136190	-	Core	0.003905392477126	0.032240071800679	0.121134732616946
Sro405_g136200	Mitochondrial carrier domain superfamily (IPR023395); Mitochondrial carrier domain protein (IPR040062); Mitochondrial substrate/solute carrier (IPR018108)	Core	No data	No data	No data
Sro405_g136210	Pseudouridine synthase, RsuA/RluB/C/D/E/F (IPR006145); Pseudouridine synthase, catalytic domain superfamily (IPR020103)	Dispensable	No data	No data	No data
Sro405_g136220	-	Dispensable	No data	No data	No data
Sro405_g136230	RbsD-like superfamily (IPR023750); D-ribose pyranase RbsD/L-fucose mutarotase FucU (IPR007721)	Core	No data	No data	No data
Sro405_g136240	-	Dispensable	No data	No data	No data
Sro405_g136250	-	Core	No data	No data	No data
Sro405_g136260	-	Core	0.003762268266085	0.01382955704698	0.272045464168115
Sro405_g136270	Protein of unknown function DUF4419 (IPR025533)	Core	0.007889001846648	0.0340951921875	0.231381650622878
Sro405_g136280	-	Core	0.006037471374046	0.05382298013245	0.112172744043316
Sro405_g136281	-	Dispensable	No data	No data	No data
Sro405_g136290	-	Core	0.000187148908297	0.03111740203193	0.006014284486375
Sro405_g136300	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.004612720154044	0.013375846332047	0.344854451788391
